model	objective	reaction	flux	status	minimum	maximum	fraction_optimum
./model.xml	obj	R_ASO3t4pp	0.0	optimal	0.0	1000.0000000000002	1.0
./model.xml	obj	R_ASO3tex	0.0	optimal	-1000.0000000000001	0.0	1.0
./model.xml	obj	R_ASO4rt2rpp	0.0	optimal	0.0	1000.0	1.0
./model.xml	obj	R_ASO4t4pp	0.0	optimal	0.0	1000.0000000000001	1.0
./model.xml	obj	R_ASO4tex	0.0	optimal	0.0	1000.0000000000011	1.0
./model.xml	obj	R_ASPCT	0.0	optimal	0.0	-3.7779010689029354e-12	1.0
./model.xml	obj	R_ASPK	7.504769119959228	optimal	7.504769119959228	7.5047691199510425	1.0
./model.xml	obj	R_ASPT	0.0	optimal	0.0	1000.0	1.0
./model.xml	obj	R_ASPTA	-25.595390322076927	optimal	-1000.0	1000.0	1.0
./model.xml	obj	R_ASPabc	0.0	optimal	0.0	-8.128608897095546e-12	1.0
./model.xml	obj	R_ASPabcpp	0.0	optimal	0.0	-8.128608897095546e-12	1.0
./model.xml	obj	R_ASPt2_2	0.0	optimal	0.0	1000.0	1.0
./model.xml	obj	R_ASPt2_2pp	0.0	optimal	0.0	1000.0000000000001	1.0
./model.xml	obj	R_ASPt2_3	0.0	optimal	0.0	1000.0000000000011	1.0
./model.xml	obj	R_ASPt2_3pp	0.0	optimal	0.0	1000.0000000000008	1.0
./model.xml	obj	R_ASPtex	0.0	optimal	0.0	1000.0	1.0
./model.xml	obj	R_ASR2	0.0	optimal	3.410605131648481e-13	1000.0	1.0
./model.xml	obj	R_ATPHs	0.0	optimal	0.0	2.0352411413223636e-12	1.0
./model.xml	obj	R_ATPM	0.0	optimal	0.0	3.789561257387201e-12	1.0
./model.xml	obj	R_ATPPRT	0.0	optimal	0.0	9.901173119946703e-13	1.0
./model.xml	obj	R_ATPS4rpp	1000.0	optimal	999.9999999999981	1000.0	1.0
./model.xml	obj	R_BALAt2r	0.0	optimal	0.0	3.0528617119834844e-12	1.0
./model.xml	obj	R_BETALDHx	0.0	optimal	0.0	1000.0	1.0
./model.xml	obj	R_BETALDHy	0.0	optimal	0.0	1000.0	1.0
./model.xml	obj	R_BMNMSHS	0.0	optimal	0.0	8.642079953596994e-12	1.0
./model.xml	obj	R_BMNt	0.0	optimal	-4.642212540299324e-13	0.0	1.0
./model.xml	obj	R_BPNT	0.0	optimal	0.0	8.64207995359699e-12	1.0
./model.xml	obj	R_BTS2	0.0	optimal	0.0	2.592623986079074e-11	1.0
./model.xml	obj	R_BTS3r	0.0	optimal	-1.3926637620897962e-12	0.0	1.0
./model.xml	obj	R_BTS5	0.0	optimal	0.0	5.017981908540181e-12	1.0
./model.xml	obj	R_BUTt2rpp	0.0	optimal	-1000.0	0.0	1.0
./model.xml	obj	R_BUTt4pp	0.0	optimal	0.0	1000.0	1.0
./model.xml	obj	R_C100SN	0.0	optimal	-5.409356893559099e-16	2.1094454096760828e-12	1.0
./model.xml	obj	R_CAT23DOX	0.0	optimal	0.0	999.9866977967328	1.0
./model.xml	obj	R_CATECHOLtex	0.0	optimal	0.0	999.9866977967328	1.0
./model.xml	obj	R_CATECHOLtpp	0.0	optimal	0.0	999.9866977967328	1.0
./model.xml	obj	R_CBPS	0.0	optimal	0.0	-1.8597898047259086e-12	1.0
./model.xml	obj	R_CD2abc1	0.0	optimal	0.0	-9.298949023629518e-12	1.0
./model.xml	obj	R_CD2abcpp	0.0	optimal	0.0	-9.298949023629516e-12	1.0
./model.xml	obj	R_CD2t3pp	0.0	optimal	0.0	1000.0000000000018	1.0
./model.xml	obj	R_CD2t4pp	0.0	optimal	0.0	1000.0000000000056	1.0
./model.xml	obj	R_CD2tex	0.0	optimal	0.0	1.7467508920769122e-12	1.0
./model.xml	obj	R_CD2tpp	0.0	optimal	0.0	1000.0	1.0
./model.xml	obj	R_CDAPPA141	0.0	optimal	2.52847506174118e-13	8.733754460384561e-13	1.0
./model.xml	obj	R_CDAPPA160190	0.0	optimal	0.0	8.733754460384561e-13	1.0
./model.xml	obj	R_CDAPPA190	0.0	optimal	0.0	8.733754460384561e-13	1.0
./model.xml	obj	R_CDP4D6DGLCRx	0.0	optimal	0.0	4.1100020990045e-14	1.0
./model.xml	obj	R_CDPABEQS	0.0	optimal	0.0	4.1100020990045e-14	1.0
./model.xml	obj	R_CDPGLC46DH	0.0	optimal	0.0	4.1100020990045e-14	1.0
./model.xml	obj	R_CDPMEK	82.61249847251122	optimal	82.61249847251088	82.61249847251065	1.0
./model.xml	obj	R_CGLYabcpp	0.0	optimal	0.0	6.932830665328993	1.0
./model.xml	obj	R_CGLYtex	0.0	optimal	0.0	6.932830665328993	1.0
./model.xml	obj	R_CHLabc	0.0	optimal	0.0	1.7467508920769124e-12	1.0
./model.xml	obj	R_CHLabcpp	0.0	optimal	0.0	1.7467508920769124e-12	1.0
./model.xml	obj	R_CHLt2	0.0	optimal	-999.9999999999973	1000.0	1.0
./model.xml	obj	R_CHLt2pp	0.0	optimal	0.0	1000.0	1.0
./model.xml	obj	R_CHLtex	0.0	optimal	0.0	1000.0	1.0
./model.xml	obj	R_CHOLD	0.0	optimal	0.0	1000.0	1.0
./model.xml	obj	R_CHORM	0.0	optimal	0.0	8.733754460384561e-13	1.0
./model.xml	obj	R_CHORS	0.007504769119959228	optimal	0.007504769119918819	0.007504769120714627	1.0
./model.xml	obj	R_CHRPL	0.0	optimal	0.0	8.733754460384561e-13	1.0
./model.xml	obj	R_CIGAMS	0.0	optimal	0.0	5.822502973589709e-13	1.0
./model.xml	obj	R_CITt14	0.3906232326938776	optimal	0.3906232326938776	0.3906232326938778	1.0
./model.xml	obj	R_CLPNH120pp	0.0	optimal	4.550086687111514e-13	1.052655904829778e-13	1.0
./model.xml	obj	R_CLPNH140pp	0.0	optimal	0.0	3.3072534609924664e-13	1.0
./model.xml	obj	R_CLPNH141pp	0.0	optimal	0.0	9.573628439715016e-14	1.0
./model.xml	obj	R_CLPNH160pp	0.0	optimal	0.0	5.197112581559589e-13	1.0
./model.xml	obj	R_CLPNH161pp	0.0	optimal	0.0	3.307253460992466e-13	1.0
./model.xml	obj	R_CLPNH180pp	0.0	optimal	0.0	3.3072534609924664e-13	1.0
./model.xml	obj	R_CLPNH181pp	0.0	optimal	0.0	3.3072534609924664e-13	1.0
./model.xml	obj	R_CLPNS120pp	0.0	optimal	4.550086687111514e-13	2.8548028138983555e-13	1.0
./model.xml	obj	R_CLPNS140pp	0.0	optimal	0.0	9.446418705745625e-13	1.0
./model.xml	obj	R_CLPNS141pp	0.0	optimal	0.0	2.4682010821140327e-13	1.0
./model.xml	obj	R_CLPNS160pp	0.0	optimal	0.0	7.214741624641015e-13	1.0
./model.xml	obj	R_CLPNS161pp	0.0	optimal	0.0	8.526512829121203e-13	1.0
./model.xml	obj	R_CLPNS180pp	0.0	optimal	0.0	8.526512829121203e-13	1.0
./model.xml	obj	R_CLPNS181pp	0.0	optimal	0.0	8.526512829121203e-13	1.0
./model.xml	obj	R_CLt3r_2	0.1953116163469388	optimal	0.1953116163469388	0.195311616346939	1.0
./model.xml	obj	R_CMCMSAD	0.0	optimal	1.8254237192419718e-12	499.9933488983504	1.0
./model.xml	obj	R_CMPt6	22.861703122440602	optimal	22.861703122441433	22.861703122439604	1.0
./model.xml	obj	R_CO2t	-1000.0	optimal	-1000.0	438.8951191576349	1.0
./model.xml	obj	R_CO2tpp	78.22147982506331	optimal	0.0	1000.0	1.0
./model.xml	obj	R_COBALT2abcpp	0.0	optimal	0.0	-3.0127011996228135e-12	1.0
./model.xml	obj	R_COBALT2t3pp	0.0	optimal	0.0	999.9999999999969	1.0
./model.xml	obj	R_COBALT2tpp	0.0	optimal	0.0	1000.0	1.0
./model.xml	obj	R_COBALTt4pp	0.0	optimal	0.0	1000.0	1.0
./model.xml	obj	R_COBALTt5	-0.007504769119959228	optimal	-0.007504769119959225	-0.007504769122971929	1.0
./model.xml	obj	R_COabc	0.0	optimal	0.0	-3.0127011996228135e-12	1.0
./model.xml	obj	R_CPMPS	0.0	optimal	0.0	-6.233174895771362e-13	1.0
./model.xml	obj	R_CPPPGO	0.0	optimal	0.0	-1.6737228886793472e-13	1.0
./model.xml	obj	R_CRO4abcpp	0.0	optimal	0.0	-3.0127011996228248e-12	1.0
./model.xml	obj	R_CRO4t3pp	0.0	optimal	0.0	-3.0127011996228248e-12	1.0
./model.xml	obj	R_CS	11.811455927138317	optimal	0.0	999.609376767306	1.0
./model.xml	obj	R_CSND	0.0	optimal	0.0	-6.480149750132149e-12	1.0
./model.xml	obj	R_CTECOAI6	0.0	optimal	0.0	-1.8000415972589278e-12	1.0
./model.xml	obj	R_CTECOAI7	0.0	optimal	4.138768742912948e-28	4.910871318590625e-13	1.0
./model.xml	obj	R_CTECOAI8	0.0	optimal	0.0	2.9233758271272706e-13	1.0
./model.xml	obj	R_CU1Opp	0.013302203265127726	optimal	0.013302203265796637	0.013302203265298256	1.0
./model.xml	obj	R_CU2abcpp	0.0	optimal	0.0	6.821210263296966e-13	1.0
./model.xml	obj	R_CU2tpp	0.0532088130605109	optimal	0.05320881306318655	0.053208813061193024	1.0
./model.xml	obj	R_CUabcpp	0.0	optimal	0.0	6.821210263296966e-13	1.0
./model.xml	obj	R_CUtex	0.0532088130605109	optimal	0.05320881306318655	0.053208813061193024	1.0
./model.xml	obj	R_CYO1a	999.9733955934697	optimal	0.0	1000.0	1.0
./model.xml	obj	R_CYO1b	999.9733955934697	optimal	0.0	1000.0000000000011	1.0
./model.xml	obj	R_CYSS	0.0	optimal	0.0	6.932830665321679	1.0
./model.xml	obj	R_CYSTL	0.0	optimal	0.0	-5.152492333887451e-12	1.0
./model.xml	obj	R_CYSabc	0.0	optimal	0.0	6.932830665330621	1.0
./model.xml	obj	R_CYSabc2pp	0.0	optimal	0.0	-2.629575489365188e-12	1.0
./model.xml	obj	R_CYSabcpp	0.0	optimal	0.0	-2.629575489365188e-12	1.0
./model.xml	obj	R_CYTBD	0.0	optimal	0.0	1000.0	1.0
./model.xml	obj	R_CYTBD2	0.0	optimal	0.0	1000.0	1.0
./model.xml	obj	R_CYTBD2pp	1000.0	optimal	0.0	1000.0	1.0
