model	objective	reaction	status	value
Cstr_16.xml	objective	R_ARGt5r	optimal	33.962991
Cstr_16.xml	objective	R_ARGtex	optimal	38.317038
Cstr_16.xml	objective	R_ARUH	optimal	38.317038
Cstr_16.xml	objective	R_ASAD	optimal	0.0
Cstr_16.xml	objective	R_ASNN	optimal	38.317038
Cstr_16.xml	objective	R_ASNS1	optimal	38.317038
Cstr_16.xml	objective	R_ASNabc	optimal	38.263257
Cstr_16.xml	objective	R_ASO3t4pp	optimal	38.317038
Cstr_16.xml	objective	R_ASO3tex	optimal	38.317038
Cstr_16.xml	objective	R_ASO3tex_1	optimal	38.317038
Cstr_16.xml	objective	R_ASO4rt2rpp	optimal	38.317038
Cstr_16.xml	objective	R_ASO4t4pp	optimal	38.317038
Cstr_16.xml	objective	R_ASP3H	optimal	38.317038
Cstr_16.xml	objective	R_ASPCT	optimal	38.317038
Cstr_16.xml	objective	R_ASPK	optimal	0.0
Cstr_16.xml	objective	R_ASPO5	optimal	38.317038
Cstr_16.xml	objective	R_ASPO6	optimal	38.31636
Cstr_16.xml	objective	R_ASPT	optimal	38.317038
Cstr_16.xml	objective	R_ASPTA	optimal	38.154594
Cstr_16.xml	objective	R_ASPabc	optimal	38.317038
Cstr_16.xml	objective	R_ASPabcpp	optimal	38.317038
Cstr_16.xml	objective	R_ASPt2_3pp	optimal	38.317038
Cstr_16.xml	objective	R_ASPt2r	optimal	38.317038
Cstr_16.xml	objective	R_ATAH_1	optimal	38.317038
Cstr_16.xml	objective	R_ATHRDHr	optimal	38.317038
Cstr_16.xml	objective	R_ATPHs	optimal	38.317038
Cstr_16.xml	objective	R_ATPM	optimal	38.317038
Cstr_16.xml	objective	R_ATPPRT	optimal	38.317038
Cstr_16.xml	objective	R_ATPS4rpp	optimal	31.822417
Cstr_16.xml	objective	R_BALAt2pp	optimal	38.317038
Cstr_16.xml	objective	R_BALAt2r	optimal	38.317038
Cstr_16.xml	objective	R_BALAtex	optimal	38.317038
Cstr_16.xml	objective	R_BETALDHx	optimal	38.317038
Cstr_16.xml	objective	R_BETALDHy	optimal	38.317038
Cstr_16.xml	objective	R_BHBtpp	optimal	38.317038
Cstr_16.xml	objective	R_BMNMSHS	optimal	38.317038
Cstr_16.xml	objective	R_BMNt	optimal	38.317038
Cstr_16.xml	objective	R_BPNT	optimal	38.317038
Cstr_16.xml	objective	R_BPNT2	optimal	38.317038
Cstr_16.xml	objective	R_BTDD_RR	optimal	38.317038
Cstr_16.xml	objective	R_BTS2	optimal	38.248529
Cstr_16.xml	objective	R_BTS3r	optimal	38.248529
Cstr_16.xml	objective	R_BUTCT	optimal	38.317038
Cstr_16.xml	objective	R_BUTt2rpp	optimal	38.317038
Cstr_16.xml	objective	R_BUTt4pp	optimal	38.317038
Cstr_16.xml	objective	R_BUTtex	optimal	38.317038
Cstr_16.xml	objective	R_CAT	optimal	38.317038
Cstr_16.xml	objective	R_CATpp	optimal	38.317038
Cstr_16.xml	objective	R_CAt6	optimal	0.0
Cstr_16.xml	objective	R_CBMKr	optimal	34.11778
Cstr_16.xml	objective	R_CBMKr2	optimal	38.317038
Cstr_16.xml	objective	R_CBPS	optimal	38.317038
Cstr_16.xml	objective	R_CD2abc1	optimal	38.317038
Cstr_16.xml	objective	R_CD2abcpp	optimal	38.317038
Cstr_16.xml	objective	R_CD2t3pp	optimal	38.317038
Cstr_16.xml	objective	R_CD2t4pp	optimal	38.317038
Cstr_16.xml	objective	R_CD2tex	optimal	38.317038
Cstr_16.xml	objective	R_CD2tpp	optimal	38.317038
Cstr_16.xml	objective	R_CDAPPA140	optimal	38.317038
Cstr_16.xml	objective	R_CDAPPA160	optimal	38.317038
Cstr_16.xml	objective	R_CDAPPA160190	optimal	38.317038
Cstr_16.xml	objective	R_CDAPPA161	optimal	38.317038
Cstr_16.xml	objective	R_CDAPPA180	optimal	38.317038
Cstr_16.xml	objective	R_CDAPPA181	optimal	38.317038
Cstr_16.xml	objective	R_CDAPPA190	optimal	38.317038
Cstr_16.xml	objective	R_CDPMEK	optimal	0.0
Cstr_16.xml	objective	R_CGLYabcpp	optimal	38.317038
Cstr_16.xml	objective	R_CHLabc	optimal	38.317038
Cstr_16.xml	objective	R_CHLabc_rev	optimal	38.317038
Cstr_16.xml	objective	R_CHLabcpp	optimal	38.317038
Cstr_16.xml	objective	R_CHLt2	optimal	38.317038
Cstr_16.xml	objective	R_CHLt2pp	optimal	38.317038
Cstr_16.xml	objective	R_CHLt3pp	optimal	38.317038
Cstr_16.xml	objective	R_CHOLD	optimal	38.317038
Cstr_16.xml	objective	R_CHORM	optimal	38.317038
Cstr_16.xml	objective	R_CHORS	optimal	0.0
Cstr_16.xml	objective	R_CIGAMS	optimal	38.317038
Cstr_16.xml	objective	R_CMCBTFL	optimal	38.317038
Cstr_16.xml	objective	R_CMCBTFU	optimal	38.317038
Cstr_16.xml	objective	R_CMCBTFtex	optimal	38.317038
Cstr_16.xml	objective	R_CMCBTFtpp	optimal	38.317038
Cstr_16.xml	objective	R_CMCMSAD	optimal	38.317038
Cstr_16.xml	objective	R_CMHMI	optimal	38.317038
Cstr_16.xml	objective	R_CO2t	optimal	38.317038
Cstr_16.xml	objective	R_CO2tex	optimal	38.317038
Cstr_16.xml	objective	R_CO2tpp	optimal	38.317038
Cstr_16.xml	objective	R_COBALT2abcpp	optimal	38.317038
Cstr_16.xml	objective	R_COBALT2t3pp	optimal	38.317038
Cstr_16.xml	objective	R_COBALTt4pp	optimal	38.317038
Cstr_16.xml	objective	R_COBALTt5	optimal	38.316979
Cstr_16.xml	objective	R_COabc	optimal	38.317038
Cstr_16.xml	objective	R_CPPPGO	optimal	38.317038
Cstr_16.xml	objective	R_CPPPGO2	optimal	38.317038
Cstr_16.xml	objective	R_CRESOLtex	optimal	38.317038
Cstr_16.xml	objective	R_CRO4abcpp	optimal	38.317038
Cstr_16.xml	objective	R_CRO4t3pp	optimal	38.317038
Cstr_16.xml	objective	R_CS	optimal	38.317038
Cstr_16.xml	objective	R_CSND	optimal	38.317038
Cstr_16.xml	objective	R_CTECOAI6	optimal	38.317038
Cstr_16.xml	objective	R_CTECOAI7	optimal	38.317038
Cstr_16.xml	objective	R_CTECOAI8	optimal	38.317038
Cstr_16.xml	objective	R_CTPS1	optimal	38.221637
Cstr_16.xml	objective	R_CTPS2	optimal	38.317038
Cstr_16.xml	objective	R_CU1Opp	optimal	38.317038
Cstr_16.xml	objective	R_CU2abcpp	optimal	38.317038
Cstr_16.xml	objective	R_CUabcpp	optimal	38.317038
Cstr_16.xml	objective	R_CUtex	optimal	38.317038
Cstr_16.xml	objective	R_CYANST	optimal	38.317038
Cstr_16.xml	objective	R_CYANt2pp	optimal	38.317038
Cstr_16.xml	objective	R_CYANtex	optimal	38.317038
Cstr_16.xml	objective	R_CYO1b	optimal	38.317038
Cstr_16.xml	objective	R_CYSS	optimal	38.317038
Cstr_16.xml	objective	R_CYSTL	optimal	38.317038
Cstr_16.xml	objective	R_CYSabc	optimal	38.317038
Cstr_16.xml	objective	R_CYSabc2pp	optimal	38.317038
Cstr_16.xml	objective	R_CYSabcpp	optimal	38.317038
Cstr_16.xml	objective	R_CYTBD	optimal	38.317038
Cstr_16.xml	objective	R_CYTBD2	optimal	38.317038
Cstr_16.xml	objective	R_CYTBD2pp	optimal	30.542567
Cstr_16.xml	objective	R_CYTB_B2	optimal	38.317038
Cstr_16.xml	objective	R_CYTDH	optimal	38.317038
Cstr_16.xml	objective	R_CYTK1	optimal	35.861759
Cstr_16.xml	objective	R_CYTK2	optimal	38.317038
Cstr_16.xml	objective	R_Clt	optimal	0.0
Cstr_16.xml	objective	R_Cobalt2abcppI	optimal	38.317038
Cstr_16.xml	objective	R_Cuabc	optimal	38.316933
Cstr_16.xml	objective	R_Cut1	optimal	38.317038
Cstr_16.xml	objective	R_DAAD	optimal	38.317038
Cstr_16.xml	objective	R_DAAD2	optimal	38.317038
Cstr_16.xml	objective	R_DAAD4	optimal	38.317038
Cstr_16.xml	objective	R_DAAD5	optimal	38.317038
Cstr_16.xml	objective	R_DAAD7	optimal	38.317038
Cstr_16.xml	objective	R_DAAD8	optimal	38.317038
Cstr_16.xml	objective	R_DABAAT2	optimal	38.317038
Cstr_16.xml	objective	R_DACL	optimal	38.316939
Cstr_16.xml	objective	R_DAGK161	optimal	38.317038
Cstr_16.xml	objective	R_DAGLIPA160ex	optimal	38.317038
Cstr_16.xml	objective	R_DAGLIPA180ex	optimal	38.317038
Cstr_16.xml	objective	R_DAGLIPA181d9ex	optimal	38.317038
Cstr_16.xml	objective	R_DAGLIPA182d9d12ex	optimal	38.317038
Cstr_16.xml	objective	R_DALAt2r	optimal	38.317038
Cstr_16.xml	objective	R_DALAtex	optimal	38.317038
Cstr_16.xml	objective	R_DAPADHL	optimal	38.317038
Cstr_16.xml	objective	R_DAPAL	optimal	38.317038
Cstr_16.xml	objective	R_DAPAT	optimal	38.317038
Cstr_16.xml	objective	R_DAPDC	optimal	38.317038
Cstr_16.xml	objective	R_DAPE	optimal	0.0
Cstr_16.xml	objective	R_DARBt2rpp	optimal	38.317038
Cstr_16.xml	objective	R_DARBt3ipp	optimal	38.317038
Cstr_16.xml	objective	R_DASYN140	optimal	38.317038
Cstr_16.xml	objective	R_DASYN160	optimal	38.317038
Cstr_16.xml	objective	R_DASYN160190	optimal	38.317038
Cstr_16.xml	objective	R_DASYN161	optimal	38.317038
Cstr_16.xml	objective	R_DASYN180	optimal	38.317038
Cstr_16.xml	objective	R_DASYN181	optimal	38.317038
Cstr_16.xml	objective	R_DASYN190190	optimal	38.317038
Cstr_16.xml	objective	R_DB4PS	optimal	38.317038
Cstr_16.xml	objective	R_DCAtex	optimal	38.317038
Cstr_16.xml	objective	R_DCPDPS	optimal	38.317038
Cstr_16.xml	objective	R_DCTPD	optimal	38.317038
Cstr_16.xml	objective	R_DCTPD2	optimal	38.317038
Cstr_16.xml	objective	R_DDPA	optimal	38.317038
Cstr_16.xml	objective	R_DGK1	optimal	38.317038
Cstr_16.xml	objective	R_DGNSK_1	optimal	38.317038
Cstr_16.xml	objective	R_DHACOAH	optimal	38.317038
Cstr_16.xml	objective	R_DHAD1	optimal	38.254113
Cstr_16.xml	objective	R_DHAD2	optimal	38.317038
Cstr_16.xml	objective	R_DHAK	optimal	38.317038
Cstr_16.xml	objective	R_DHAPT	optimal	38.317038
Cstr_16.xml	objective	R_DHCINDO	optimal	38.317038
Cstr_16.xml	objective	R_DHDPRy	optimal	0.0
Cstr_16.xml	objective	R_DHDPS	optimal	0.0
Cstr_16.xml	objective	R_DHEDAA	optimal	38.317038
Cstr_16.xml	objective	R_DHFR	optimal	0.0
Cstr_16.xml	objective	R_DHFS	optimal	0.0
Cstr_16.xml	objective	R_DHNAOT	optimal	0.0
Cstr_16.xml	objective	R_DHNPA2r	optimal	38.317038
Cstr_16.xml	objective	R_DHNPA_1	optimal	38.317038
Cstr_16.xml	objective	R_DHORD2	optimal	38.317038
Cstr_16.xml	objective	R_DHORDi	optimal	38.317038
Cstr_16.xml	objective	R_DHORTS	optimal	38.317038
Cstr_16.xml	objective	R_DHPACCOAHIT	optimal	38.317038
Cstr_16.xml	objective	R_DHPDO	optimal	38.317038
Cstr_16.xml	objective	R_DHPPDA	optimal	38.317038
Cstr_16.xml	objective	R_DHPPDA2	optimal	38.317038
Cstr_16.xml	objective	R_DHPS2	optimal	38.317038
Cstr_16.xml	objective	R_DHPTDCs2	optimal	38.317038
Cstr_16.xml	objective	R_DHPt	optimal	38.317038
Cstr_16.xml	objective	R_DHQS	optimal	38.317038
Cstr_16.xml	objective	R_DHQTi	optimal	38.317038
Cstr_16.xml	objective	R_DIPEPabc1	optimal	38.317038
Cstr_16.xml	objective	R_DIPEPabc10	optimal	38.317038
Cstr_16.xml	objective	R_DIPEPabc12	optimal	38.317038
Cstr_16.xml	objective	R_DIPEPabc13	optimal	38.317038
Cstr_16.xml	objective	R_DIPEPabc14	optimal	38.317038
Cstr_16.xml	objective	R_DIPEPabc15	optimal	38.317038
Cstr_16.xml	objective	R_DIPEPabc3	optimal	38.317038
