model	objective	reaction	flux	status	minimum	maximum	fraction_optimum
./model.xml	obj	R_ACACT3r	0.0	optimal	0.0	1.6387373743047364e-09	1.0
./model.xml	obj	R_ACACT9	0.0	optimal	0.0	2.4096916097984927e-09	1.0
./model.xml	obj	R_ACALDt	0.0	optimal	-33.77588735161852	14.494243487638114	1.0
./model.xml	obj	R_ACCOAC	0.0	optimal	0.0	1.024103064549516e-08	1.0
./model.xml	obj	R_ACGAMPM	0.0	optimal	0.0	6.850446623983089	1.0
./model.xml	obj	R_ACGApts	0.0	optimal	0.0	6.850446623983089	1.0
./model.xml	obj	R_ACGK	0.0	optimal	0.0	1.0241030645495157e-08	1.0
./model.xml	obj	R_ACGS	0.0	optimal	0.0	1.0241030645495164e-08	1.0
./model.xml	obj	R_ACHBS	0.0	optimal	0.0	2.0482061290990328e-08	1.0
./model.xml	obj	R_ACHBS2	0.0	optimal	0.0	2.0482061290990328e-08	1.0
./model.xml	obj	R_ACKr	0.0	optimal	-1000.0	991.6653013811979	1.0
./model.xml	obj	R_ACLDC	0.0	optimal	0.0	6.827353763663439e-09	1.0
./model.xml	obj	R_ACLS	0.0	optimal	0.0	2.0482061290990328e-08	1.0
./model.xml	obj	R_ACLS_d	-2.362554596402333e-13	optimal	-2.0486066136719744e-08	0.0	1.0
./model.xml	obj	R_ACLSa_1	0.0	optimal	0.0	2.0482061290990328e-08	1.0
./model.xml	obj	R_ACLSb	0.0	optimal	0.0	14.494243487638114	1.0
./model.xml	obj	R_ACLSb_1	0.0	optimal	0.0	2.0482061290990328e-08	1.0
./model.xml	obj	R_ACOAD1f	0.0	optimal	-1.434024629570382e-08	8.192824516396122e-09	1.0
./model.xml	obj	R_ACOAD3	0.0	optimal	-4.552459141493275e-09	0.0	1.0
./model.xml	obj	R_ACOADH2	0.0	optimal	0.0	2.6068078006714946e-09	1.0
./model.xml	obj	R_ACODA	0.0	optimal	0.0	1.0241030645495162e-08	1.0
./model.xml	obj	R_ACONT	18.031060553323748	optimal	0.0	18.03106057408743	1.0
./model.xml	obj	R_ACOTA	0.0	optimal	-1.0243033068359873e-08	0.0	1.0
./model.xml	obj	R_ACP1_FMN	0.0	optimal	0.0	1.024643810752153e-08	1.0
./model.xml	obj	R_ACPS	0.0	optimal	0.0	3.415479369173843e-09	1.0
./model.xml	obj	R_ACSPHAC100	0.0	optimal	0.0	5.123219053760765e-09	1.0
./model.xml	obj	R_ACSPHAC101	0.0	optimal	0.0	5.123219053760765e-09	1.0
./model.xml	obj	R_ACSPHAC120	0.0	optimal	0.0	5.123219053760765e-09	1.0
./model.xml	obj	R_ACSPHAC121	0.0	optimal	0.0	5.123219053760765e-09	1.0
./model.xml	obj	R_ACSPHAC121d6	0.0	optimal	0.0	5.123219053760765e-09	1.0
./model.xml	obj	R_ACSPHAC140	0.0	optimal	0.0	5.123219053760765e-09	1.0
./model.xml	obj	R_ACSPHAC141	0.0	optimal	0.0	5.123219053760765e-09	1.0
./model.xml	obj	R_ACSPHAC141d5	0.0	optimal	0.0	5.123219053760765e-09	1.0
./model.xml	obj	R_ACSPHAC142	0.0	optimal	0.0	5.123219053760765e-09	1.0
./model.xml	obj	R_ACSPHAC160	0.0	optimal	0.0	5.123219053760765e-09	1.0
./model.xml	obj	R_ACSPHAC50	0.0	optimal	0.0	5.123219053760765e-09	1.0
./model.xml	obj	R_ACSPHAC60	0.0	optimal	0.0	5.123219053760765e-09	1.0
./model.xml	obj	R_ACSPHAC70	0.0	optimal	0.0	5.123219053760765e-09	1.0
./model.xml	obj	R_ACSPHAC80	0.0	optimal	0.0	5.123219053760765e-09	1.0
./model.xml	obj	R_ACSPHAC90	0.0	optimal	0.0	5.123219053760765e-09	1.0
./model.xml	obj	R_ACSPHACP100	0.0	optimal	0.0	5.123219053760765e-09	1.0
./model.xml	obj	R_ACSPHACP40	0.0	optimal	0.0	5.123219053760765e-09	1.0
./model.xml	obj	R_ACSPHACP50	0.0	optimal	0.0	5.123219053760765e-09	1.0
./model.xml	obj	R_ACSPHACP60	0.0	optimal	0.0	5.123219053760765e-09	1.0
./model.xml	obj	R_ACSPHACP70	0.0	optimal	0.0	5.123219053760765e-09	1.0
./model.xml	obj	R_ACSPHACP80	0.0	optimal	0.0	5.123219053760765e-09	1.0
./model.xml	obj	R_ACSPHACP90	0.0	optimal	0.0	5.123219053760765e-09	1.0
./model.xml	obj	R_ACSPHACT40	0.0	optimal	0.0	5.123219053760765e-09	1.0
./model.xml	obj	R_ACSPHACT60	0.0	optimal	0.0	5.123219053760765e-09	1.0
./model.xml	obj	R_ACTD	0.0	optimal	0.0	1000.0	1.0
./model.xml	obj	R_ACTD_1	0.0	optimal	0.0	1000.0	1.0
./model.xml	obj	R_ACTNabc	0.0	optimal	0.0	5.123219053760764e-09	1.0
./model.xml	obj	R_ACTNabc1	0.0	optimal	0.0	6.8309587383476856e-09	1.0
./model.xml	obj	R_ACYP_2	0.0	optimal	0.0	1.0246438107521532e-08	1.0
./model.xml	obj	R_ACYSBMNt	0.0	optimal	0.0	5.123219053760766e-09	1.0
./model.xml	obj	R_ACt2rpp	0.0	optimal	0.0	8.197150486017222e-09	1.0
./model.xml	obj	R_ACt4pp	0.0	optimal	0.0	7.451954987288386e-09	1.0
./model.xml	obj	R_ACtex	0.0	optimal	0.0	8.197150486017222e-09	1.0
./model.xml	obj	R_ADCL	0.0	optimal	0.0	3.415479369173843e-09	1.0
./model.xml	obj	R_ADCS	0.0	optimal	0.0	3.415479369173843e-09	1.0
./model.xml	obj	R_ADK1	33.87343766381545	optimal	-966.1265623416979	33.87343767395909	1.0
./model.xml	obj	R_ADK2	0.0	optimal	-1.0243033068359873e-08	1000.0000000062389	1.0
./model.xml	obj	R_ADNCYC	0.0	optimal	0.0	5.124828574366485e-09	1.0
./model.xml	obj	R_ADNUC	0.0	optimal	0.0	3.416552382910986e-09	1.0
./model.xml	obj	R_ADPGLC	0.0	optimal	0.0	5.124828574366485e-09	1.0
./model.xml	obj	R_ADPRDP_1	0.0	optimal	0.0	1.7082761914554936e-09	1.0
./model.xml	obj	R_ADPT	0.0034252232960952688	optimal	0.003425223310967444	0.003425228435784091	1.0
./model.xml	obj	R_ADSK	0.0	optimal	0.0	1.024965714873297e-08	1.0
./model.xml	obj	R_ADSL1r	6.99762846760636	optimal	6.99762846760663	6.997628471022523	1.0
./model.xml	obj	R_ADSL2r	0.0	optimal	-2.0786799013151622e-09	1.7825490693448647e-09	1.0
./model.xml	obj	R_ADSS	6.99762846760636	optimal	6.997628467606763	6.997628471022523	1.0
./model.xml	obj	R_AGM3PApp	0.0	optimal	0.0	5.124828574366483e-10	1.0
./model.xml	obj	R_AGM4PApp	0.0	optimal	0.0	5.124828574366483e-10	1.0
./model.xml	obj	R_AGPR	0.0	optimal	-1.0245055851295814e-08	0.0	1.0
./model.xml	obj	R_AHCYSNS	0.0034252232960952688	optimal	0.0034252233109555164	0.003425225518573979	1.0
./model.xml	obj	R_AHGDx	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_AHMMPS_1	0.0	optimal	0.0	1.3864270539348939e-09	1.0
./model.xml	obj	R_AHSERL2	0.0	optimal	0.0	1.3666209531643955e-08	1.0
./model.xml	obj	R_AI2abcpp	0.0	optimal	0.0	1.024965714873297e-08	1.0
./model.xml	obj	R_AI2tpp	0.0	optimal	0.0	1.024965714873297e-08	1.0
./model.xml	obj	R_AICART	0.0	optimal	-6.236093869956936e-09	1.7825490693448647e-09	1.0
./model.xml	obj	R_AIRCr	0.0	optimal	-6.236093869956936e-09	1.7825490693448647e-09	1.0
./model.xml	obj	R_AKGDa	2.362554596402333e-13	optimal	0.0	2.0499314297465925e-08	1.0
./model.xml	obj	R_AKGDb	2.362554596402333e-13	optimal	0.0	2.0499314297465925e-08	1.0
./model.xml	obj	R_ALAALAD	0.0	optimal	0.0	1.024965714873297e-08	1.0
./model.xml	obj	R_ALAALAabcpp	0.0	optimal	0.0	5.124828574366483e-10	1.0
./model.xml	obj	R_ALAALAr	3.4252233109674433	optimal	3.4252233109674437	3.425223321217101	1.0
./model.xml	obj	R_ALAGLNtr	0.0	optimal	0.0	9.02145593106161	1.0
./model.xml	obj	R_ALAGLUabcpp	0.0	optimal	0.0	1.0249197285702765e-08	1.0
./model.xml	obj	R_ALAGLYtr	0.0	optimal	0.0	8.199357828562208e-09	1.0
./model.xml	obj	R_ALAHISabcpp	0.0	optimal	0.0	2.049839457140553e-08	1.0
./model.xml	obj	R_ALAHIStex	0.0	optimal	0.0	2.049839457140553e-08	1.0
./model.xml	obj	R_ALAHIStr	0.0	optimal	0.0	2.049839457140553e-08	1.0
./model.xml	obj	R_ALALEUabcpp	0.0	optimal	0.0	1.0249197285702765e-08	1.0
./model.xml	obj	R_ALALEUt	0.0	optimal	0.0	1.0249197285702765e-08	1.0
./model.xml	obj	R_ALALEUtex	0.0	optimal	0.0	1.0249197285702765e-08	1.0
./model.xml	obj	R_ALAR	0.0	optimal	-1000.0	1000.0	1.0
./model.xml	obj	R_ALATA_D	-0.022914743952123118	optimal	-1000.0	1000.0	1.0
./model.xml	obj	R_ALATA_L	2.4645680548894453	optimal	-1000.0	1000.0	1.0
./model.xml	obj	R_ALATHRabcpp	0.0	optimal	0.0	1.0244699903220564e-08	1.0
./model.xml	obj	R_ALATHRtex	0.0	optimal	0.0	1.0244699903220564e-08	1.0
./model.xml	obj	R_ALATHRtr	0.0	optimal	0.0	1.0244699903220564e-08	1.0
./model.xml	obj	R_ALATRPabcpp	1.9469996866554673	optimal	0.0	1.9469996934830363	1.0
./model.xml	obj	R_ALATRPtex	1.9469996866554673	optimal	0.0	1.9469996934830363	1.0
./model.xml	obj	R_ALAabc	0.0	optimal	0.0	1.0244718851026846e-08	1.0
./model.xml	obj	R_ALAt2r	15.819102717564432	optimal	0.0	104.68259968106157	1.0
./model.xml	obj	R_ALAt4	0.17828287333592208	optimal	0.0	104.68259968106156	1.0
./model.xml	obj	R_ALCD19	11.683539467985405	optimal	-1000.0	1000.0	1.0
./model.xml	obj	R_ALCD19y	-11.683539467985405	optimal	-1000.0	1000.0	1.0
./model.xml	obj	R_ALCD2ir	0.0	optimal	-1000.0	1000.0	1.0
./model.xml	obj	R_ALCD2x	0.0	optimal	-1000.0	1000.0	1.0
./model.xml	obj	R_ALCD2y	0.0	optimal	-1000.0	1000.0	1.0
./model.xml	obj	R_ALDD1	0.0	optimal	0.0	1.2271612477769298e-07	1.0
./model.xml	obj	R_ALDD19xr	0.0	optimal	0.0	1.0226343731474939e-08	1.0
./model.xml	obj	R_ALDD20x	0.0	optimal	0.0	6.817562487649724e-09	1.0
./model.xml	obj	R_ALDD20y	0.0	optimal	0.0	6.817562487649695e-09	1.0
./model.xml	obj	R_ALDD2x	0.0	optimal	0.0	1.0226343731474709e-08	1.0
./model.xml	obj	R_ALDD2y	0.0	optimal	0.0	1.0226343731474646e-08	1.0
./model.xml	obj	R_ALDD3y	0.0	optimal	0.0	5.113171865737336e-09	1.0
./model.xml	obj	R_ALKP	0.0	optimal	0.0	1.0226343731474567e-08	1.0
./model.xml	obj	R_ALLTAMH	0.0	optimal	0.0	2.0452687462949177e-08	1.0
./model.xml	obj	R_ALPHNH	0.0	optimal	0.0	6.817562487649748e-09	1.0
./model.xml	obj	R_ALR2	0.0	optimal	0.0	5.113248491284165e-09	1.0
./model.xml	obj	R_ALR3	0.0	optimal	0.0	5.113248491284165e-09	1.0
./model.xml	obj	R_AMALT1	0.0	optimal	0.0	1.0226496982568295e-08	1.0
./model.xml	obj	R_AMALT2	0.0	optimal	0.0	74.90328840937514	1.0
./model.xml	obj	R_AMALT3	0.0	optimal	0.0	74.90328840937514	1.0
./model.xml	obj	R_AMALT4	0.0	optimal	0.0	74.90328840937514	1.0
./model.xml	obj	R_AMAOTr	0.0	optimal	0.0	1.060533350027984e-09	1.0
./model.xml	obj	R_AMMQT8	0.0034252233105216546	optimal	0.0	0.0034252233109713357	1.0
./model.xml	obj	R_AMMQT8_2	0.0	optimal	0.0	0.0034252233109713357	1.0
./model.xml	obj	R_AMPEP1	0.0	optimal	0.0	4.090628635822215e-08	1.0
./model.xml	obj	R_AMPEP10	0.0	optimal	0.0	5.8437551940317585e-09	1.0
./model.xml	obj	R_AMPEP11	0.0	optimal	0.0	8.181257271644434e-09	1.0
./model.xml	obj	R_AMPEP12	-5.1881940961237076e-15	optimal	0.0	9.021455931021851	1.0
./model.xml	obj	R_AMPEP13	0.0	optimal	0.0	6.817714393037057e-09	1.0
./model.xml	obj	R_AMPEP14	5.2717269456829134	optimal	0.0	5.271726956282201	1.0
./model.xml	obj	R_AMPEP15	0.0	optimal	0.0	2.045314317911181e-08	1.0
./model.xml	obj	R_AMPEP16	0.0	optimal	0.0	8.181257271644495e-09	1.0
./model.xml	obj	R_AMPEP17	0.0	optimal	0.0	2.045314317911086e-08	1.0
./model.xml	obj	R_AMPEP18	0.0	optimal	0.0	8.181257271644495e-09	1.0
./model.xml	obj	R_AMPEP2	0.0	optimal	0.0	1.022657158955555e-08	1.0
./model.xml	obj	R_AMPEP3	0.0	optimal	0.0	4.0906286358222986e-08	1.0
./model.xml	obj	R_AMPEP4	0.0	optimal	0.0	8.181257271644439e-09	1.0
./model.xml	obj	R_AMPEP5	0.0	optimal	0.0	1.0226557378700851e-08	1.0
./model.xml	obj	R_AMPEP6	0.0	optimal	-1000.0	1.0226585800410214e-08	1.0
./model.xml	obj	R_AMPEP7	0.0	optimal	0.0	2.0453171600820427e-08	1.0
./model.xml	obj	R_AMPEP8	0.0	optimal	0.0	8.181268640328228e-09	1.0
./model.xml	obj	R_AMPEP9	0.0	optimal	0.0	4.090634320164082e-08	1.0
./model.xml	obj	R_AMPMS2	0.0	optimal	0.0	1.8123063443765067e-09	1.0
./model.xml	obj	R_AMPN	0.0	optimal	0.0	5.113292900205109e-09	1.0
./model.xml	obj	R_AMPTASEAH	0.0	optimal	0.0	2.0453171600820427e-08	1.0
./model.xml	obj	R_AMPTASEAL	0.0	optimal	0.0	1000.0	1.0
./model.xml	obj	R_AMPTASEAT	0.0	optimal	0.0	1.0226585800410214e-08	1.0
./model.xml	obj	R_AMPTASEATRP	1.9469996866554673	optimal	0.0	1.9469996934709477	1.0
./model.xml	obj	R_AMPTASECG	0.0	optimal	0.0	8.181268640328172e-09	1.0
./model.xml	obj	R_AMPTASEGGLN	0.0	optimal	0.0	4.090634320164165e-08	1.0
./model.xml	obj	R_AMPTASEGGLU	0.0	optimal	0.0	8.181268640328228e-09	1.0
./model.xml	obj	R_AMPTASEGM	0.0	optimal	0.0	4.090634320164082e-08	1.0
./model.xml	obj	R_AMPTASEGS	0.0	optimal	0.0	8.181268640328172e-09	1.0
./model.xml	obj	R_AMPTASEHG	0.0	optimal	0.0	1.3635447733880285e-08	1.0
./model.xml	obj	R_AMPTASEHH	1.6224940302364934	optimal	1.622494019934292	1.6224940403987542	1.0
./model.xml	obj	R_AMPTASEPG	0.0	optimal	0.0	8.181268640328167e-09	1.0
./model.xml	obj	R_ANHGMtex	0.0	optimal	-9.750358399429705e-10	0.0	1.0
./model.xml	obj	R_ANPRT	0.0	optimal	0.0	2.34708526566795e-09	1.0
./model.xml	obj	R_ANS	0.0	optimal	0.0	2.34708526566795e-09	1.0
./model.xml	obj	R_AOXSr	0.0	optimal	0.0	1.0605348237462458e-09	1.0
./model.xml	obj	R_AP4AH	0.0	optimal	0.0	5.113292900205107e-09	1.0
./model.xml	obj	R_AP4AS	0.0	optimal	0.0	5.113292900205107e-09	1.0
./model.xml	obj	R_APCPT	-0.01972928628558796	optimal	-0.019729286271263222	0.0	1.0
./model.xml	obj	R_APNPT	0.01972928628558796	optimal	0.0	0.019729286271263118	1.0
./model.xml	obj	R_APRAUR	0.015276495966914794	optimal	0.015276495966914798	0.01527649596696444	1.0
./model.xml	obj	R_APRTO2	0.0	optimal	0.0	8.18126864032816e-09	1.0
./model.xml	obj	R_APSR	0.0	optimal	0.0	3.408861933470073e-09	1.0
./model.xml	obj	R_APTNAT	0.0	optimal	0.0	5.113292900205161e-09	1.0
./model.xml	obj	R_ARABR	0.0	optimal	0.0	1000.0	1.0
./model.xml	obj	R_ARABRr	0.0	optimal	-1000.0	0.0	1.0
./model.xml	obj	R_ARBT6Pt	0.0	optimal	-8.431192263036281e-09	0.0	1.0
./model.xml	obj	R_ARBTpts	0.0	optimal	0.0	8.421894188573082e-09	1.0
./model.xml	obj	R_ARBt2rpp	0.0	optimal	0.0	2.04531716008205e-08	1.0
./model.xml	obj	R_ARBt3ipp	0.0	optimal	0.0	2.04531716008205e-08	1.0
./model.xml	obj	R_ARGDr	11.330467451529968	optimal	-4.095150527760476e-09	11.330467456628046	1.0
./model.xml	obj	R_ARGN_1	0.0	optimal	0.0	2.0453171600820338e-08	1.0
./model.xml	obj	R_ARGORNt7pp	0.0	optimal	-1.0237876319401194e-08	0.0	1.0
./model.xml	obj	R_ARGR	0.0	optimal	0.0	1000.0	1.0
./model.xml	obj	R_ARGSL	0.0	optimal	0.0	5.113937440212203e-09	1.0
./model.xml	obj	R_ARGSS	0.0	optimal	0.0	5.113937440212203e-09	1.0
./model.xml	obj	R_ARGabc	0.0	optimal	0.0	1.0227874880424404e-08	1.0
./model.xml	obj	R_ARGabcpp	0.0	optimal	0.0	1.0227874880424404e-08	1.0
./model.xml	obj	R_ARGt5r	21.46200398750679	optimal	10.131536525738944	21.462004007947588	1.0
./model.xml	obj	R_ARSR	0.0	optimal	-1000.0	0.0	1.0
./model.xml	obj	R_ARUH	0.0	optimal	-1000.000000040934	0.0	1.0
./model.xml	obj	R_ASAD	0.0	optimal	-1.3644645364467355e-08	0.0	1.0
./model.xml	obj	R_ASNN	0.0	optimal	0.0	6.830630029851038e-09	1.0
./model.xml	obj	R_ASNS1	0.0	optimal	0.0	6.830630029851038e-09	1.0
./model.xml	obj	R_ASNabc	8.256672052252382	optimal	8.256672011318635	8.2566720590832	1.0
./model.xml	obj	R_ASO3t4pp	0.0	optimal	0.0	2.7322520119404152e-08	1.0
./model.xml	obj	R_ASO3tex	0.0	optimal	-2.728929072893471e-08	0.0	1.0
./model.xml	obj	R_ASO3tex_1	0.0	optimal	-2.728929072893471e-08	0.0	1.0
./model.xml	obj	R_ASO4rt2rpp	0.0	optimal	0.0	1.6393512071642494e-08	1.0
./model.xml	obj	R_ASO4t4pp	0.0	optimal	0.0	1.6393512071642494e-08	1.0
./model.xml	obj	R_ASPCT	11.330467451529968	optimal	0.0	11.330467453608815	1.0
./model.xml	obj	R_ASPK	0.0	optimal	0.0	1.3661260059702076e-08	1.0
./model.xml	obj	R_ASPO5	0.0	optimal	0.0	2.049189008955312e-08	1.0
./model.xml	obj	R_ASPO6	0.07802658708298327	optimal	0.07802656655686009	0.0780265870240755	1.0
./model.xml	obj	R_ASPT	0.0	optimal	0.0	984.6676729135938	1.0
./model.xml	obj	R_ASPTA	-26.662794558471884	optimal	-1000.0	-15.332327086396731	1.0
./model.xml	obj	R_ASPabc	0.0	optimal	0.0	6.828713594586588e-09	1.0
./model.xml	obj	R_ASPabcpp	0.0	optimal	0.0	9.104951459448791e-09	1.0
./model.xml	obj	R_ASPt2_3pp	0.0	optimal	0.0	1.1706366162148447e-08	1.0
./model.xml	obj	R_ASPt2r	0.0	optimal	0.0	2.048614078375977e-08	1.0
./model.xml	obj	R_ATAH_1	0.0	optimal	-2.0483046613750237e-08	1.0243070391879884e-08	1.0
./model.xml	obj	R_ATHRDHr	0.0	optimal	-4.0966093227500474e-08	0.0	1.0
./model.xml	obj	R_ATPHs	0.0	optimal	0.0	3.414356797293296e-09	1.0
./model.xml	obj	R_ATPM	0.0	optimal	0.0	1.0227871882761974e-08	1.0
./model.xml	obj	R_ATPPRT	0.0	optimal	0.0	1.602267994260541e-09	1.0
./model.xml	obj	R_ATPS4rpp	941.1180735601262	optimal	941.11807353885	980.7586967411257	1.0
./model.xml	obj	R_BALAt2pp	0.0	optimal	0.0	4.097228156751952e-09	1.0
./model.xml	obj	R_BALAt2r	0.0	optimal	0.0	4.5524757297243915e-09	1.0
./model.xml	obj	R_BALAtex	0.0	optimal	0.0	4.097228156751952e-09	1.0
./model.xml	obj	R_BETALDHx	0.0	optimal	0.0	4.097228156751955e-08	1.0
./model.xml	obj	R_BETALDHy	1.8506315575871505e-16	optimal	0.0	4.097228156751955e-08	1.0
./model.xml	obj	R_BMNMSHS	0.0	optimal	0.0	5.121535195939942e-09	1.0
./model.xml	obj	R_BMNt	0.0	optimal	-5.118260542883773e-09	0.0	1.0
./model.xml	obj	R_BPNT	0.0	optimal	0.0	3.414356797293293e-09	1.0
./model.xml	obj	R_BPNT2	0.0	optimal	0.0	1.0243070391879884e-08	1.0
./model.xml	obj	R_BTDD_RR	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_BTNTe	0.0	optimal	0.0	1000.0000000102431	1.0
./model.xml	obj	R_BTNt	0.0	optimal	0.0	1.0243070391879884e-08	1.0
./model.xml	obj	R_BTNt2i	0.0	optimal	0.0	1000.0	1.0
./model.xml	obj	R_BTS2	-3.1565487944695727	optimal	-500.0000000005517	-3.1565487842120863	1.0
./model.xml	obj	R_BTS3r	3.1565487944695727	optimal	3.156548784211603	500.0	1.0
./model.xml	obj	R_BUTCT	0.0	optimal	0.0	8.194456313503912e-09	1.0
./model.xml	obj	R_BUTt2rpp	0.0	optimal	0.0	8.194456313503912e-09	1.0
./model.xml	obj	R_BUTt4pp	0.0	optimal	0.0	7.449505739549011e-09	1.0
./model.xml	obj	R_BUTtex	0.0	optimal	0.0	8.194456313503912e-09	1.0
./model.xml	obj	R_CAT	0.039013293541491544	optimal	0.0	500.000000040961	1.0
./model.xml	obj	R_CATpp	0.0	optimal	0.0	500.00000000170644	1.0
./model.xml	obj	R_CAt6	-0.17828287333585546	optimal	-0.17828287333668022	-0.17828287333585546	1.0
./model.xml	obj	R_CBPS	0.0	optimal	0.0	4.095520367286554e-09	1.0
./model.xml	obj	R_CD2abc1	0.0	optimal	0.0	1.0238800918216383e-08	1.0
./model.xml	obj	R_CD2abcpp	0.0	optimal	0.0	1.0238800918216383e-08	1.0
./model.xml	obj	R_CD2t3pp	0.0	optimal	0.0	4.0955203672865537e-08	1.0
