model	objective	reaction	status	value
./model.xml	obj	R_ACGK	optimal	34.56549897643906
./model.xml	obj	R_ACGS	optimal	34.565498976439045
./model.xml	obj	R_ACHBS	optimal	34.56549897643907
./model.xml	obj	R_ACHBS2	optimal	34.56549897643907
./model.xml	obj	R_ACKr	optimal	34.56549897643901
./model.xml	obj	R_ACLDC	optimal	34.56549897643905
./model.xml	obj	R_ACLS	optimal	34.5654989764391
./model.xml	obj	R_ACLS_d	optimal	34.5654989764391
./model.xml	obj	R_ACLSa_1	optimal	34.56549897643911
./model.xml	obj	R_ACLSb	optimal	34.56549897643909
./model.xml	obj	R_ACLSb_1	optimal	34.56549897643924
./model.xml	obj	R_ACM6PH	optimal	34.56549897649389
./model.xml	obj	R_ACOAD20	optimal	34.56549897643889
./model.xml	obj	R_ACOAD20f	optimal	34.56549897643907
./model.xml	obj	R_ACOAD21f	optimal	34.56549897643913
./model.xml	obj	R_ACOAD23f	optimal	34.56549897643906
./model.xml	obj	R_ACOAD24f	optimal	34.56549897643904
./model.xml	obj	R_ACOAD25f	optimal	34.56549897643901
./model.xml	obj	R_ACOAD5_1	optimal	34.565498976439045
./model.xml	obj	R_ACOAD5f	optimal	34.56549897643905
./model.xml	obj	R_ACOAD6	optimal	34.56549897643913
./model.xml	obj	R_ACOADH2	optimal	34.56549897643905
./model.xml	obj	R_ACODA	optimal	34.5654989764391
./model.xml	obj	R_ACONT	optimal	34.56549897643897
./model.xml	obj	R_ACOTA	optimal	34.56549897643908
./model.xml	obj	R_ACP1_FMN	optimal	34.56549897643906
./model.xml	obj	R_ACPS	optimal	34.56549897643898
./model.xml	obj	R_ACS2	optimal	34.56549897643912
./model.xml	obj	R_ACSPHAC100	optimal	34.56549897643906
./model.xml	obj	R_ACSPHAC101	optimal	34.56549897643897
./model.xml	obj	R_ACSPHAC120	optimal	34.565498976439066
./model.xml	obj	R_ACSPHAC121	optimal	34.56549897643904
./model.xml	obj	R_ACSPHAC121d6	optimal	34.56549897643904
./model.xml	obj	R_ACSPHAC140	optimal	34.565498976439116
./model.xml	obj	R_ACSPHAC141d5	optimal	34.565498976439045
./model.xml	obj	R_ACSPHAC142	optimal	34.56549897643906
./model.xml	obj	R_ACSPHAC160	optimal	34.56549897643907
./model.xml	obj	R_ACSPHAC60	optimal	34.56549897643907
./model.xml	obj	R_ACSPHAC70	optimal	34.565498976439045
./model.xml	obj	R_ACSPHAC90	optimal	34.565498976439045
./model.xml	obj	R_ACSPHACP100	optimal	34.56549897643906
./model.xml	obj	R_ACSPHACP40	optimal	34.56549897643909
./model.xml	obj	R_ACSPHACP50	optimal	34.56549897643902
./model.xml	obj	R_ACSPHACP60	optimal	34.56549897643908
./model.xml	obj	R_ACSPHACP70	optimal	34.56549897643897
./model.xml	obj	R_ACSPHACP80	optimal	34.56549897643909
./model.xml	obj	R_ACSPHACP90	optimal	34.56549897643908
./model.xml	obj	R_ACSPHACT40	optimal	34.565498976438946
./model.xml	obj	R_ACSPHACT60	optimal	34.56549897643901
./model.xml	obj	R_ACTD	optimal	34.56549897648819
./model.xml	obj	R_ACTD2	optimal	34.5654989764391
./model.xml	obj	R_ACTD_1	optimal	34.565498976439116
./model.xml	obj	R_ACTNabc	optimal	34.565498976438995
./model.xml	obj	R_ACTNabc1	optimal	34.56549897643909
./model.xml	obj	R_ACYP_2	optimal	34.565498976439365
./model.xml	obj	R_ACYSBMNt	optimal	34.56549897643889
./model.xml	obj	R_ACt2rpp	optimal	34.565498976439095
./model.xml	obj	R_ACt4pp	optimal	34.56549897643902
./model.xml	obj	R_ACtex	optimal	34.56549897715935
./model.xml	obj	R_ADCL	optimal	34.565498976439095
./model.xml	obj	R_ADCS	optimal	34.56549897643907
./model.xml	obj	R_ADK1	optimal	34.565498976439045
./model.xml	obj	R_ADK2	optimal	34.56549897643909
./model.xml	obj	R_ADK4	optimal	34.565498976439066
./model.xml	obj	R_ADNCYC	optimal	34.56549897643909
./model.xml	obj	R_ADNK1	optimal	34.56549897643906
./model.xml	obj	R_ADPT	optimal	34.56544501900039
./model.xml	obj	R_ADSK	optimal	34.5654989764391
./model.xml	obj	R_ADSL1r	optimal	-1.58803652543472e-12
./model.xml	obj	R_ADSL2r	optimal	34.565498976439144
./model.xml	obj	R_ADSS	optimal	-6.033985363689297e-13
./model.xml	obj	R_AGM3PH	optimal	34.56549897643906
./model.xml	obj	R_AGM3Pt2pp	optimal	34.56549897643903
./model.xml	obj	R_AGM4PApp	optimal	34.56549897645002
./model.xml	obj	R_AGPR	optimal	34.56549897643909
./model.xml	obj	R_AHCYSNS	optimal	-5.074811451095174e-14
./model.xml	obj	R_AHGDx	optimal	34.565498976439095
./model.xml	obj	R_AHMMPS_1	optimal	34.56549897643905
./model.xml	obj	R_AHSERL2	optimal	34.555128148191606
./model.xml	obj	R_AI2tex	optimal	34.565498976439095
./model.xml	obj	R_AI2tpp	optimal	34.56549897643907
./model.xml	obj	R_AICART	optimal	34.56549897643904
./model.xml	obj	R_AIRCr	optimal	34.56549897643907
./model.xml	obj	R_AKGDa	optimal	34.56549897648819
./model.xml	obj	R_AKGDb	optimal	34.56549897643907
./model.xml	obj	R_ALAALAD	optimal	34.56549897643883
./model.xml	obj	R_ALAALAabcpp	optimal	34.5654989764391
./model.xml	obj	R_ALAALAr	optimal	0.0
./model.xml	obj	R_ALAD_L	optimal	34.56549897643905
./model.xml	obj	R_ALAGLNtr	optimal	34.56549897643902
./model.xml	obj	R_ALAGLUabcpp	optimal	34.5654989764391
./model.xml	obj	R_ALAGLYtr	optimal	34.56549897643907
./model.xml	obj	R_ALAHISabcpp	optimal	34.56549897648624
./model.xml	obj	R_ALAHIStex	optimal	34.56549897643909
./model.xml	obj	R_ALAHIStr	optimal	34.5654989764392
./model.xml	obj	R_ALALEUabcpp	optimal	34.5654989764391
./model.xml	obj	R_ALALEUt	optimal	34.565498976439066
./model.xml	obj	R_ALALEUtex	optimal	34.56549897643906
./model.xml	obj	R_ALAR	optimal	34.565498976487895
./model.xml	obj	R_ALATA_D	optimal	34.56549897643906
./model.xml	obj	R_ALATA_L	optimal	34.56549897643906
./model.xml	obj	R_ALATHRabcpp	optimal	34.565498976439095
./model.xml	obj	R_ALATHRtex	optimal	34.56549897643897
./model.xml	obj	R_ALATHRtr	optimal	34.56549897643909
./model.xml	obj	R_ALATRPabcpp	optimal	34.56549897643909
./model.xml	obj	R_ALATRPtex	optimal	34.56549897643897
./model.xml	obj	R_ALAabc	optimal	34.565498976439095
./model.xml	obj	R_ALAabcpp	optimal	34.56549897643897
./model.xml	obj	R_ALAt2r	optimal	34.56549897643897
./model.xml	obj	R_ALAt4	optimal	34.56549897643906
./model.xml	obj	R_ALAtpp	optimal	34.56549897643905
./model.xml	obj	R_ALCD19	optimal	34.56549897643909
./model.xml	obj	R_ALCD19y	optimal	34.565498976487895
./model.xml	obj	R_ALCD22_L	optimal	34.5654989764391
./model.xml	obj	R_ALCD2ir	optimal	34.56549897643903
./model.xml	obj	R_ALCD2x	optimal	34.56549897643906
./model.xml	obj	R_ALCD2y	optimal	34.5654989764391
./model.xml	obj	R_ALDD1	optimal	34.56549897643792
./model.xml	obj	R_ALDD19xr	optimal	34.56549897643906
./model.xml	obj	R_ALDD20x	optimal	34.56549897643906
./model.xml	obj	R_ALDD20y	optimal	34.565498976439116
./model.xml	obj	R_ALDD2x	optimal	34.56549897643903
./model.xml	obj	R_ALDD2y	optimal	34.565498976439095
./model.xml	obj	R_ALDD3y	optimal	34.56549897643906
./model.xml	obj	R_ALKP	optimal	34.5654989764391
./model.xml	obj	R_ALLTAHr	optimal	34.56549897643902
./model.xml	obj	R_ALLTAMH	optimal	34.56549897643909
./model.xml	obj	R_ALPHNH	optimal	34.56549897643906
./model.xml	obj	R_ALR2	optimal	34.565498976439045
./model.xml	obj	R_ALR4x	optimal	34.56549897649411
./model.xml	obj	R_AM3PA	optimal	34.56549897643924
./model.xml	obj	R_AMALT1	optimal	34.56549897643906
./model.xml	obj	R_AMALT2	optimal	34.56549897643907
./model.xml	obj	R_AMALT3	optimal	34.565498976439365
./model.xml	obj	R_AMALT4	optimal	34.565498976439095
./model.xml	obj	R_AMMQT8	optimal	34.565498976439
./model.xml	obj	R_AMMQT8_2	optimal	34.565498976439095
./model.xml	obj	R_AMPEP1	optimal	34.56549897643906
./model.xml	obj	R_AMPEP10	optimal	34.56549897643912
./model.xml	obj	R_AMPEP11	optimal	34.56549897643903
./model.xml	obj	R_AMPEP12	optimal	34.56549897649227
./model.xml	obj	R_AMPEP13	optimal	34.56549897643904
./model.xml	obj	R_AMPEP14	optimal	34.56549897643883
./model.xml	obj	R_AMPEP15	optimal	34.565498976439116
./model.xml	obj	R_AMPEP16	optimal	34.56549897643907
./model.xml	obj	R_AMPEP17	optimal	34.56549897643907
./model.xml	obj	R_AMPEP18	optimal	34.56549897643906
./model.xml	obj	R_AMPEP2	optimal	34.565498976439045
./model.xml	obj	R_AMPEP3	optimal	34.56549897643906
./model.xml	obj	R_AMPEP4	optimal	34.56549897643909
./model.xml	obj	R_AMPEP5	optimal	34.565498976439265
./model.xml	obj	R_AMPEP6	optimal	34.56549897643904
./model.xml	obj	R_AMPEP7	optimal	34.56549897643906
./model.xml	obj	R_AMPEP8	optimal	34.565498976439045
./model.xml	obj	R_AMPEP9	optimal	34.56549897643906
./model.xml	obj	R_AMPMS2	optimal	34.56549897643901
./model.xml	obj	R_AMPN	optimal	34.56549897643924
./model.xml	obj	R_AMPTASEAH	optimal	34.565498976439045
./model.xml	obj	R_AMPTASEAL	optimal	34.565498976439095
./model.xml	obj	R_AMPTASEAT	optimal	34.565498976439066
./model.xml	obj	R_AMPTASEATRP	optimal	34.56549897643908
./model.xml	obj	R_AMPTASECG	optimal	34.565498976439066
./model.xml	obj	R_AMPTASEGGLN	optimal	34.56549897643905
./model.xml	obj	R_AMPTASEGGLU	optimal	34.56549897643909
./model.xml	obj	R_AMPTASEGM	optimal	34.565498976487895
./model.xml	obj	R_AMPTASEGS	optimal	34.565498976439095
./model.xml	obj	R_AMPTASEHG	optimal	34.56549897643907
./model.xml	obj	R_AMPTASEHH	optimal	34.539958722960996
./model.xml	obj	R_AMPTASEPG	optimal	34.565498976439095
./model.xml	obj	R_ANHGMtex	optimal	34.565498976438796
./model.xml	obj	R_ANHMK	optimal	34.56549897643905
./model.xml	obj	R_ANPRT	optimal	34.56549897643906
./model.xml	obj	R_ANS	optimal	34.56549897643903
./model.xml	obj	R_AP4AH	optimal	34.56549897643898
./model.xml	obj	R_AP4AS	optimal	34.56549897649411
./model.xml	obj	R_APCPT	optimal	34.56549897643897
./model.xml	obj	R_APNPT	optimal	34.56549897643904
./model.xml	obj	R_APRAUR	optimal	0.0
./model.xml	obj	R_APRTO2	optimal	34.56549897643883
./model.xml	obj	R_APSR	optimal	34.56549897643909
./model.xml	obj	R_APTNAT	optimal	34.56549897643906
./model.xml	obj	R_ARBT6Pt	optimal	34.56549897643907
./model.xml	obj	R_ARBTpts	optimal	34.56549897643934
./model.xml	obj	R_ARBabcpp	optimal	34.56549897643906
./model.xml	obj	R_ARBt3ipp	optimal	34.565498976439066
./model.xml	obj	R_ARGDr	optimal	34.56549897643909
./model.xml	obj	R_ARGN	optimal	34.56549897643907
./model.xml	obj	R_ARGORNt7pp	optimal	34.56549897643904
./model.xml	obj	R_ARGR	optimal	34.56549897643907
./model.xml	obj	R_ARGSL	optimal	34.565498976439024
./model.xml	obj	R_ARGSS	optimal	34.56549897643906
./model.xml	obj	R_ARGabc	optimal	34.56549897643909
./model.xml	obj	R_ARGabcpp	optimal	34.56549897643907
./model.xml	obj	R_ARGt5r	optimal	34.40663049665739
./model.xml	obj	R_ARSR	optimal	34.565498976439436
./model.xml	obj	R_ARUH	optimal	34.56549897643906
./model.xml	obj	R_ASAD	optimal	-3.090168357594766e-13
./model.xml	obj	R_ASNN	optimal	34.56549897643906
./model.xml	obj	R_ASNS1	optimal	34.56549897643906
./model.xml	obj	R_ASNabc	optimal	34.533012710611395
./model.xml	obj	R_ASO3t4pp	optimal	34.565498976439066
./model.xml	obj	R_ASO3tex	optimal	34.56549897643894
./model.xml	obj	R_ASO3tex_1	optimal	34.56549897645002
./model.xml	obj	R_ASO4rt2rpp	optimal	34.56549897643902
./model.xml	obj	R_ASO4t4pp	optimal	34.56549897643907
./model.xml	obj	R_ASP3H	optimal	34.56549897643896
./model.xml	obj	R_ASPCT	optimal	34.56549897643909
./model.xml	obj	R_ASPK	optimal	2.5164097640816916e-13
./model.xml	obj	R_ASPT	optimal	34.56549897643911
./model.xml	obj	R_ASPTA	optimal	34.11956561753653
./model.xml	obj	R_ASPabc	optimal	34.56549897643904
./model.xml	obj	R_ASPabcpp	optimal	34.56549897643907
./model.xml	obj	R_ASPt2_3pp	optimal	34.56549897643912
./model.xml	obj	R_ATHRDHr	optimal	34.56549897645002
./model.xml	obj	R_ATPHs	optimal	34.56549897643905
./model.xml	obj	R_ATPM	optimal	34.565498976439265
./model.xml	obj	R_ATPPRT	optimal	34.56549897643901
./model.xml	obj	R_ATPS4rpp	optimal	33.138963915873006
./model.xml	obj	R_BALAt2pp	optimal	34.565498976439045
./model.xml	obj	R_BALAt2r	optimal	34.56549897643889
./model.xml	obj	R_BALAtex	optimal	34.56549897643906
./model.xml	obj	R_BEF	optimal	34.565498976439066
./model.xml	obj	R_BETALDHx	optimal	34.56549897643792
./model.xml	obj	R_BETALDHy	optimal	34.56549897643906
./model.xml	obj	R_BHBtpp	optimal	34.56549897643905
./model.xml	obj	R_BMNMSHS	optimal	34.56549897643889
./model.xml	obj	R_BMNt	optimal	34.56549897643904
./model.xml	obj	R_BPNT	optimal	34.56549897643905
./model.xml	obj	R_BPNT2	optimal	34.56549897643906
./model.xml	obj	R_BTDD_RR	optimal	34.565498976487895
./model.xml	obj	R_BTDt_RR	optimal	34.565498976439066
./model.xml	obj	R_BTS2	optimal	34.51584531227901
./model.xml	obj	R_BTS3r	optimal	34.51584531227901
./model.xml	obj	R_BUTCT	optimal	34.56549897643905
./model.xml	obj	R_BUTt2rpp	optimal	34.56549897643896
./model.xml	obj	R_BUTt4pp	optimal	34.56549897643906
./model.xml	obj	R_BUTtex	optimal	34.56549897643909
./model.xml	obj	R_BZt	optimal	34.5654989764391
./model.xml	obj	R_BZt1pp	optimal	34.56549897643907
./model.xml	obj	R_BZtex	optimal	34.56549897645002
./model.xml	obj	R_CA2abcpp	optimal	0.0
./model.xml	obj	R_CA2tex	optimal	0.0
./model.xml	obj	R_CAT	optimal	34.56549897643906
./model.xml	obj	R_CATpp	optimal	34.565498976439095
./model.xml	obj	R_CBPS	optimal	34.5654989764391
./model.xml	obj	R_CD2abc1	optimal	34.565498976439095
./model.xml	obj	R_CD2abcpp	optimal	34.56549897643902
./model.xml	obj	R_CD2t3pp	optimal	34.56549897643912
./model.xml	obj	R_CD2t4pp	optimal	34.56549897643902
./model.xml	obj	R_CD2tex	optimal	34.565498976439095
./model.xml	obj	R_CD2tpp	optimal	34.565498976439144
./model.xml	obj	R_CDAPPA140	optimal	34.56549897643907
./model.xml	obj	R_CDAPPA160	optimal	34.56549897643901
./model.xml	obj	R_CDAPPA160190	optimal	34.56549897643906
./model.xml	obj	R_CDAPPA161	optimal	34.56549897643906
./model.xml	obj	R_CDAPPA180	optimal	34.56549897643909
./model.xml	obj	R_CDAPPA181	optimal	34.56549897643909
./model.xml	obj	R_CDAPPA190	optimal	34.565498976439045
./model.xml	obj	R_CDPMEK	optimal	0.0
./model.xml	obj	R_CGLYabcpp	optimal	34.565498976439066
./model.xml	obj	R_CHLabc	optimal	34.565498976439
./model.xml	obj	R_CHLabc_rev	optimal	34.56549897643909
./model.xml	obj	R_CHLabcpp	optimal	34.56549897643907
./model.xml	obj	R_CHLt2	optimal	34.56549897643909
./model.xml	obj	R_CHLt2pp	optimal	34.56549897643909
./model.xml	obj	R_CHLt3pp	optimal	34.56549897644115
./model.xml	obj	R_CHOLD	optimal	34.56549897643906
./model.xml	obj	R_CHORM	optimal	34.56549897643909
./model.xml	obj	R_CHORS	optimal	6.75015598960132e-10
./model.xml	obj	R_CIGAMS	optimal	34.56549897643906
./model.xml	obj	R_CMCBTFL	optimal	34.56549897643897
./model.xml	obj	R_CMCBTFU	optimal	34.56549897643908
./model.xml	obj	R_CMCBTFtex	optimal	34.56549897645002
./model.xml	obj	R_CMCBTFtpp	optimal	34.56549897643909
./model.xml	obj	R_CMCMSAD	optimal	34.56549897643907
./model.xml	obj	R_CMHMI	optimal	34.565498976439066
./model.xml	obj	R_CO2t	optimal	34.56549897643903
./model.xml	obj	R_CO2tex	optimal	34.565498976439045
./model.xml	obj	R_CO2tpp	optimal	34.565498976439066
./model.xml	obj	R_COBALT2abcpp	optimal	34.56549897649227
./model.xml	obj	R_COBALT2t3pp	optimal	34.565498976439095
./model.xml	obj	R_COBALTt4pp	optimal	34.56549897643907
./model.xml	obj	R_COBALTt5	optimal	34.5654450190005
./model.xml	obj	R_COabc	optimal	34.56549897643903
./model.xml	obj	R_CPPPGO	optimal	34.56549897643908
./model.xml	obj	R_CPPPGO2	optimal	34.5654989764391
./model.xml	obj	R_CRESOLtex	optimal	34.565498976487895
./model.xml	obj	R_CRO4abcpp	optimal	34.56549897643905
./model.xml	obj	R_CRO4t3pp	optimal	34.56549897643902
./model.xml	obj	R_CS	optimal	34.56549897643905
./model.xml	obj	R_CSND	optimal	34.56549897645002
./model.xml	obj	R_CTECOAI6	optimal	34.56549897646048
./model.xml	obj	R_CTECOAI7	optimal	34.565498976439066
./model.xml	obj	R_CTECOAI8	optimal	34.565498976439095
./model.xml	obj	R_CTPS1	optimal	34.47910016379887
./model.xml	obj	R_CTPS2	optimal	34.565498976439066
./model.xml	obj	R_CU1Opp	optimal	34.5654989764391
./model.xml	obj	R_CU2abcpp	optimal	34.565498976439066
./model.xml	obj	R_CU2t4pp	optimal	34.56549897643909
./model.xml	obj	R_CUabcpp	optimal	34.56549897643889
./model.xml	obj	R_CUtex	optimal	34.5654989764391
./model.xml	obj	R_CYANST	optimal	34.56549897643907
./model.xml	obj	R_CYANt2pp	optimal	34.565498976439045
./model.xml	obj	R_CYANtex	optimal	34.56549897643901
./model.xml	obj	R_CYO1b	optimal	34.56549897643909
./model.xml	obj	R_CYSS	optimal	34.56549897643906
./model.xml	obj	R_CYSTL	optimal	34.56549897643918
./model.xml	obj	R_CYSabc	optimal	34.56549897643907
./model.xml	obj	R_CYSabc2pp	optimal	34.56549897643907
./model.xml	obj	R_CYStex	optimal	34.565498976439066
./model.xml	obj	R_CYTBD	optimal	34.56549897643903
./model.xml	obj	R_CYTBD2	optimal	34.56549897643911
./model.xml	obj	R_CYTBD2pp	optimal	26.76038630433991
./model.xml	obj	R_CYTB_B2	optimal	34.5654989764391
./model.xml	obj	R_CYTDH	optimal	34.56549897643906
./model.xml	obj	R_CYTK1	optimal	32.342442962939224
./model.xml	obj	R_CYTK2	optimal	34.56549897643905
./model.xml	obj	R_Clt	optimal	0.0
./model.xml	obj	R_Cobalt2abcppI	optimal	34.56549897643897
./model.xml	obj	R_Cuabc	optimal	34.56540333692902
./model.xml	obj	R_Cut1	optimal	34.565498976439095
./model.xml	obj	R_DAAD	optimal	34.56549897643906
./model.xml	obj	R_DAAD2	optimal	34.5654989764391
./model.xml	obj	R_DAAD4	optimal	34.56549897643907
./model.xml	obj	R_DAAD5	optimal	34.5654989764391
./model.xml	obj	R_DAAD7	optimal	34.565498976439095
./model.xml	obj	R_DAAD8	optimal	34.56549897643898
./model.xml	obj	R_DABAAT2	optimal	34.56549897643905
./model.xml	obj	R_DACL	optimal	34.56540873271774
./model.xml	obj	R_DADA	optimal	34.56549897643909
./model.xml	obj	R_DADK	optimal	34.56549897643906
./model.xml	obj	R_DAGK161	optimal	34.56549897643883
./model.xml	obj	R_DAGLIPA160ex	optimal	34.56549897643897
./model.xml	obj	R_DAGLIPA180ex	optimal	34.565498976439095
./model.xml	obj	R_DAGLIPA181d9ex	optimal	34.565498976439
./model.xml	obj	R_DAGLIPA182d9d12ex	optimal	34.56549897643908
./model.xml	obj	R_DALAt2r	optimal	34.56549897643896
./model.xml	obj	R_DALAtex	optimal	34.565498976439365
./model.xml	obj	R_DAPAT	optimal	34.56549897643907
./model.xml	obj	R_DAPDC	optimal	34.565498976439066
./model.xml	obj	R_DAPE	optimal	0.0
./model.xml	obj	R_DARBabcpp	optimal	34.565498976438796
./model.xml	obj	R_DARBt3ipp	optimal	34.56549897643909
./model.xml	obj	R_DASYN140	optimal	34.56549897643908
./model.xml	obj	R_DASYN160	optimal	34.56549897643907
./model.xml	obj	R_DASYN160190	optimal	34.56549897643903
./model.xml	obj	R_DASYN161	optimal	34.56549897643911
./model.xml	obj	R_DASYN180	optimal	34.56549897643909
./model.xml	obj	R_DASYN181	optimal	34.565498976439045
./model.xml	obj	R_DASYN190190	optimal	34.565498976439045
./model.xml	obj	R_DB4PS	optimal	-2.6933193648142024e-14
./model.xml	obj	R_DCAtex	optimal	34.56549897643904
./model.xml	obj	R_DCPDPS	optimal	34.56549897643905
./model.xml	obj	R_DCTPD	optimal	34.56549897643934
./model.xml	obj	R_DCTPD2	optimal	34.565498976439045
./model.xml	obj	R_DDPA	optimal	34.56549897643904
./model.xml	obj	R_DGK1	optimal	34.5654989764391
./model.xml	obj	R_DHACOAH	optimal	34.565498976438995
./model.xml	obj	R_DHAD1	optimal	34.56549897643901
./model.xml	obj	R_DHAD2	optimal	34.565498976439116
./model.xml	obj	R_DHAK	optimal	34.56549897643905
./model.xml	obj	R_DHAPT	optimal	34.56549897643907
./model.xml	obj	R_DHCINDO	optimal	34.565498976439045
./model.xml	obj	R_DHDPRy	optimal	-1.3852743434548323e-12
./model.xml	obj	R_DHDPS	optimal	1.8305135379806778e-14
./model.xml	obj	R_DHEDAA	optimal	34.56549897643907
./model.xml	obj	R_DHFR	optimal	0.0
./model.xml	obj	R_DHFS	optimal	0.0
./model.xml	obj	R_DHNAOT	optimal	0.0
./model.xml	obj	R_DHNPA2r	optimal	34.56549897643934
./model.xml	obj	R_DHNPA_1	optimal	34.565498976439365
./model.xml	obj	R_DHORD2	optimal	34.565498976439045
./model.xml	obj	R_DHORDi	optimal	34.56549897643905
./model.xml	obj	R_DHORTS	optimal	34.56549897643897
./model.xml	obj	R_DHPACCOAHIT	optimal	34.56549897649411
./model.xml	obj	R_DHPDO	optimal	34.56549897643905
./model.xml	obj	R_DHPPDA	optimal	34.565498976439194
./model.xml	obj	R_DHPPDA2	optimal	34.56549897643901
./model.xml	obj	R_DHPS2	optimal	34.5654989764391
./model.xml	obj	R_DHPTDCs2	optimal	34.56549897643924
./model.xml	obj	R_DHPt	optimal	34.565498976439095
./model.xml	obj	R_DHQS	optimal	34.56549897643906
./model.xml	obj	R_DHQTi	optimal	34.56549897643907
./model.xml	obj	R_DIPEPabc1	optimal	34.565498976438946
./model.xml	obj	R_DIPEPabc10	optimal	34.56549897643898
./model.xml	obj	R_DIPEPabc12	optimal	34.56549897643909
./model.xml	obj	R_DIPEPabc13	optimal	34.56549897643902
./model.xml	obj	R_DIPEPabc14	optimal	34.56549897643898
./model.xml	obj	R_DIPEPabc15	optimal	34.56549897643907
