model	objective	reaction	flux	status	minimum	maximum
Cstr_14.xml	objective	R_4PEPTabcpp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_5DGLCN_Et	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_5DGLCNt2rpp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_5DGLCNtex	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_5DOAN	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_6APAt1	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_6ATHAtexi	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AABTN	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AACPS4	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AACPS7	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AACPS9	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AALDH	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AASAD3	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AATA	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ABG4t2	16.53961	optimal	0.0	28.539082
Cstr_14.xml	objective	R_ABTA	1000.0	optimal	1000.0	1000.0
Cstr_14.xml	objective	R_ABUTD	0.0	optimal	0.0	1000.0
Cstr_14.xml	objective	R_ABUTt2pp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ABUTt2r	1000.0	optimal	1000.0	1000.0
Cstr_14.xml	objective	R_ABUTtex	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACACT1r	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACACT3r	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACAC_Et	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACALDt	13.919898	optimal	-31.061958	19.278847
Cstr_14.xml	objective	R_ACCOAC	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACGAMK	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACGAMPM	0.0	optimal	0.0	9.111804
Cstr_14.xml	objective	R_ACGApts	0.0	optimal	0.0	9.111804
Cstr_14.xml	objective	R_ACGK	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACGS	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACHBS	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACHBS2	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACKr	-9.111804	optimal	-1000.0	4.555902
Cstr_14.xml	objective	R_ACLDC	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACLS	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACLS_d	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACLSa_1	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACLSb	13.919898	optimal	0.0	19.278847
Cstr_14.xml	objective	R_ACLSb_1	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACM6PH	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACOAD20	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACOAD20f	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACOAD21f	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACOAD23f	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACOAD24f	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACOAD3	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACOAD6	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACOADH2	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACODA	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACONT	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACOTA	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACP1_FMN	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACPS	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACS2	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACSPHAC100	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACSPHAC101	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACSPHAC120	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACSPHAC121	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACSPHAC121d6	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACSPHAC140	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACSPHAC141d5	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACSPHAC142	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACSPHAC160	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACSPHAC50	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACSPHAC60	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACSPHAC70	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACSPHAC80	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACSPHAC90	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACSPHACP100	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACSPHACP40	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACSPHACP50	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACSPHACP60	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACSPHACP70	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACSPHACP80	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACSPHACP90	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACSPHACT40	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACSPHACT60	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACTD	0.0	optimal	0.0	1000.0
Cstr_14.xml	objective	R_ACTD2	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACTD_1	0.0	optimal	0.0	1000.0
Cstr_14.xml	objective	R_ACTNabc	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACTNabc1	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACYP_2	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACYSBMNt	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACt2rpp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACt4pp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ACtex	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ADCL	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ADCS	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ADK1	34.474238	optimal	-965.525762	34.474238
Cstr_14.xml	objective	R_ADK2	0.0	optimal	0.0	1000.0
Cstr_14.xml	objective	R_ADK4	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ADMDC	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ADNCYC	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ADNUC	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ADPGLC	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ADPRDP	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ADPT	0.004556	optimal	0.004556	0.004556
Cstr_14.xml	objective	R_ADSELK	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ADSELR	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ADSK	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ADSL1r	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ADSL2r	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ADSS	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ADtr	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AGM3PA	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AGM3PApp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AGM3PH	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AGM3Pt2pp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AGM4PApp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AGM4PCPpp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AGM4PH	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AGM4Pt2pp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AGMH	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AGPAT161	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AGPR	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AHCYSNS	0.004556	optimal	0.004556	0.004556
Cstr_14.xml	objective	R_AHCi	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AHGDx	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AHMMPS_1	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AHSERL2	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AHSERL4	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AI2abcpp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AI2tpp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AICART	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AIRCr	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AKGDa	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AKGDb	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ALAALAD	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ALAALAabcpp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ALAALAr	4.555902	optimal	4.555902	4.555902
Cstr_14.xml	objective	R_ALAGLNtr	0.0	optimal	0.0	11.999472
Cstr_14.xml	objective	R_ALAGLUabcpp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ALAGLYtr	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ALAHISabcpp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ALAHIStex	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ALAHIStr	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ALALEUabcpp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ALALEUt	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ALALEUtex	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ALAR	-527.95907	optimal	-1000.0	1000.0
Cstr_14.xml	objective	R_ALATA_D	-537.070874	optimal	-1000.0	1000.0
Cstr_14.xml	objective	R_ALATA_L	0.0	optimal	-1000.0	1000.0
Cstr_14.xml	objective	R_ALATHRabcpp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ALATHRtex	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ALATHRtr	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ALATRPabcpp	0.0	optimal	0.0	2.589711
Cstr_14.xml	objective	R_ALATRPtex	0.0	optimal	0.0	2.589711
Cstr_14.xml	objective	R_ALAabc	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ALAt2r	0.0	optimal	0.0	78.808314
Cstr_14.xml	objective	R_ALAt4	0.0	optimal	0.0	78.808314
Cstr_14.xml	objective	R_ALAt4pp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ALAtex	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ALCD19	439.929474	optimal	-570.788423	1000.0
Cstr_14.xml	objective	R_ALCD19y	0.0	optimal	-570.788423	1000.0
Cstr_14.xml	objective	R_ALCD22_L	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ALCD2ir	0.0	optimal	-1000.0	1000.0
Cstr_14.xml	objective	R_ALCD2x	0.0	optimal	-1000.0	1000.0
Cstr_14.xml	objective	R_ALCD2y	0.0	optimal	-982.287883	1000.0
Cstr_14.xml	objective	R_ALDD1	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ALDD19xr	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ALDD20x	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ALDD20y	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ALDD2x	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ALDD2y	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ALDD31	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ALDD3y	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ALKP	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ALLTAHr	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ALLTAMH	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ALPHNH	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ALR2	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ALR3	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AM3PA	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AM4PCP	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AMALT1	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AMALT2	0.0	optimal	0.0	72.513678
Cstr_14.xml	objective	R_AMALT3	0.0	optimal	0.0	72.513678
Cstr_14.xml	objective	R_AMALT4	0.0	optimal	0.0	72.513678
Cstr_14.xml	objective	R_AMAOTr	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AMID4	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AMMQLT8	0.0	optimal	0.0	0.004556
Cstr_14.xml	objective	R_AMMQT8	0.0	optimal	0.0	0.004556
Cstr_14.xml	objective	R_AMMQT8_2	0.004556	optimal	0.0	0.004556
Cstr_14.xml	objective	R_AMPEP1	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AMPEP10	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AMPEP11	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AMPEP12	0.0	optimal	0.0	11.999472
Cstr_14.xml	objective	R_AMPEP13	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AMPEP14	0.0	optimal	0.0	7.011943
Cstr_14.xml	objective	R_AMPEP15	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AMPEP16	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AMPEP17	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AMPEP18	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AMPEP2	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AMPEP3	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AMPEP4	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AMPEP5	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AMPEP6	0.0	optimal	-1000.0	0.0
Cstr_14.xml	objective	R_AMPEP7	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AMPEP8	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AMPEP9	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AMPMS2	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AMPN	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AMPTASEAH	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AMPTASEAL	0.0	optimal	0.0	1000.0
Cstr_14.xml	objective	R_AMPTASEAT	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AMPTASEATRP	0.0	optimal	0.0	2.589711
Cstr_14.xml	objective	R_AMPTASECG	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AMPTASEGGLN	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AMPTASEGGLU	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AMPTASEGM	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AMPTASEGS	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AMPTASEHG	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AMPTASEHH	2.158085	optimal	2.158085	2.158085
Cstr_14.xml	objective	R_AMPTASEPG	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AMPt6	9.307571	optimal	9.307571	9.307571
Cstr_14.xml	objective	R_ANHGMtex	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ANHMK	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ANPRT	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ANS	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AOXSr	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AP4AH	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_AP4AS	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_APRAUR	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_APRTO2	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_APSR	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_APTNAT	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ARABRr	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ARBT6Pt	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ARBTpts	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ARBabcpp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ARBt3ipp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ARGDr	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ARGN_1	0.0	optimal	0.0	986.524006
Cstr_14.xml	objective	R_ARGORNt7pp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ARGR	0.0	optimal	0.0	999.900772
Cstr_14.xml	objective	R_ARGSL	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ARGSS	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ARGabc	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ARGabcpp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ARGt5r	13.475994	optimal	13.475994	1000.0
Cstr_14.xml	objective	R_ARSR	0.0	optimal	-1000.0	0.0
Cstr_14.xml	objective	R_ARUH	0.0	optimal	-999.900772	0.0
Cstr_14.xml	objective	R_ASAD	-4.555902	optimal	-4.555902	-4.555902
Cstr_14.xml	objective	R_ASCBPL	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ASCBpts	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ASNN	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ASNS1	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ASNabc	10.98223	optimal	10.98223	10.98223
Cstr_14.xml	objective	R_ASO3t4pp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ASO3tex	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ASO3tex_1	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ASO4rt2rpp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ASO4t4pp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ASPCT	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ASPK	4.555902	optimal	4.555902	4.555902
Cstr_14.xml	objective	R_ASPO5	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ASPO6	0.103783	optimal	0.103783	0.103783
Cstr_14.xml	objective	R_ASPT	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ASPTA	-1000.0	optimal	-1000.0	-1000.0
Cstr_14.xml	objective	R_ASPabc	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ASPabcpp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ASPt2_3pp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ASPt2r	0.0	optimal	0.0	15.641915
Cstr_14.xml	objective	R_ASPtex	-984.358085	optimal	-1000.0	-984.358085
Cstr_14.xml	objective	R_ATHRDHr	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ATPHs	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ATPM	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ATPPRT	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_ATPS4rpp	498.429398	optimal	498.429398	498.429398
Cstr_14.xml	objective	R_BALAt2pp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_BALAt2r	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_BALAtex	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_BCT1_syn	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_BETALDHx	0.0	optimal	0.0	9.111804
Cstr_14.xml	objective	R_BETALDHy	0.0	optimal	0.0	9.111804
Cstr_14.xml	objective	R_BHBtpp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_BMNMSHS	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_BMNt	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_BPNT	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_BPNT2	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_BTDD_RR	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_BTNTe	0.0	optimal	0.0	1000.0
Cstr_14.xml	objective	R_BTNt	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_BTNt2i	0.0	optimal	0.0	1000.0
Cstr_14.xml	objective	R_BTS2	-500.0	optimal	-500.0	-4.198537
Cstr_14.xml	objective	R_BTS3r	500.0	optimal	4.198537	500.0
Cstr_14.xml	objective	R_BUPN	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_BUTCT	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_BUTt2rpp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_BUTt4pp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_BUTtex	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_BZt	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_BZt1pp	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_BZtex	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CA2abcpp	0.237135	optimal	0.237135	0.237135
Cstr_14.xml	objective	R_CA2tex	0.237135	optimal	0.237135	0.237135
Cstr_14.xml	objective	R_CAT	0.0	optimal	0.0	500.0
Cstr_14.xml	objective	R_CATpp	0.0	optimal	0.0	500.0
Cstr_14.xml	objective	R_CBPS	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CD2abc1	0.0	optimal	0.0	0.0
Cstr_14.xml	objective	R_CD2abcpp	0.0	optimal	0.0	0.0
