model	objective	reaction	status	value
./model.xml	obj	R_ACSPHACT60	optimal	34.25223310983287
./model.xml	obj	R_ACTD	optimal	34.25223310983287
./model.xml	obj	R_ACTD_1	optimal	34.25223310983287
./model.xml	obj	R_ACTNabc	optimal	34.25223310983287
./model.xml	obj	R_ACTNabc1	optimal	34.25223310983287
./model.xml	obj	R_ACYP_2	optimal	34.25223310983287
./model.xml	obj	R_ACYSBMNt	optimal	34.25223310983287
./model.xml	obj	R_ACt2rpp	optimal	34.25223310983287
./model.xml	obj	R_ACt4pp	optimal	34.25223310983287
./model.xml	obj	R_ACtex	optimal	34.25223310983287
./model.xml	obj	R_ADCL	optimal	34.25223310983287
./model.xml	obj	R_ADCS	optimal	34.25223310983287
./model.xml	obj	R_ADK1	optimal	34.25223310983287
./model.xml	obj	R_ADK2	optimal	34.25223310983287
./model.xml	obj	R_ADNCYC	optimal	34.25223310983287
./model.xml	obj	R_ADNUC	optimal	34.25223310983287
./model.xml	obj	R_ADPGLC	optimal	34.25223310983287
./model.xml	obj	R_ADPRDP_1	optimal	34.25223310983287
./model.xml	obj	R_ADPT	optimal	0.0
./model.xml	obj	R_ADSK	optimal	34.25223310983287
./model.xml	obj	R_ADSL1r	optimal	1.363106184246625e-13
./model.xml	obj	R_ADSL2r	optimal	34.252233109832886
./model.xml	obj	R_ADSS	optimal	-1.825944268756119e-13
./model.xml	obj	R_AGM3PApp	optimal	34.25223310983282
./model.xml	obj	R_AGM4PApp	optimal	34.25223310983282
./model.xml	obj	R_AGPR	optimal	34.25223310983282
./model.xml	obj	R_AHCYSNS	optimal	7.565160948738132e-14
./model.xml	obj	R_AHGDx	optimal	34.25223310983288
./model.xml	obj	R_AHMMPS_1	optimal	34.25223310983288
./model.xml	obj	R_AHSERL2	optimal	34.25223310983288
./model.xml	obj	R_AI2abcpp	optimal	34.25223310983288
./model.xml	obj	R_AI2tpp	optimal	34.25223310983288
./model.xml	obj	R_AICART	optimal	34.25223310983288
./model.xml	obj	R_AIRCr	optimal	34.25223310983288
./model.xml	obj	R_AKGDa	optimal	34.25223310983288
./model.xml	obj	R_AKGDb	optimal	34.25223310983288
./model.xml	obj	R_ALAALAD	optimal	34.25223310983288
./model.xml	obj	R_ALAALAabcpp	optimal	34.25223310983288
./model.xml	obj	R_ALAALAr	optimal	0.0
./model.xml	obj	R_ALAGLNtr	optimal	34.25223310983286
./model.xml	obj	R_ALAGLUabcpp	optimal	34.25223310983286
./model.xml	obj	R_ALAGLYtr	optimal	34.25223310983286
./model.xml	obj	R_ALAHISabcpp	optimal	34.25223310983286
./model.xml	obj	R_ALAHIStex	optimal	34.25223310983286
./model.xml	obj	R_ALAHIStr	optimal	34.25223310983286
./model.xml	obj	R_ALALEUabcpp	optimal	34.25223310983286
./model.xml	obj	R_ALALEUt	optimal	34.25223310983286
./model.xml	obj	R_ALALEUtex	optimal	34.25223310983286
./model.xml	obj	R_ALAR	optimal	34.25223310983286
./model.xml	obj	R_ALATA_D	optimal	34.25223310983286
./model.xml	obj	R_ALATA_L	optimal	34.25223310983285
./model.xml	obj	R_ALATHRabcpp	optimal	34.25223310983285
./model.xml	obj	R_ALATHRtex	optimal	34.25223310983285
./model.xml	obj	R_ALATHRtr	optimal	34.25223310983285
./model.xml	obj	R_ALATRPabcpp	optimal	34.25223310983285
./model.xml	obj	R_ALATRPtex	optimal	34.25223310983285
./model.xml	obj	R_ALAabc	optimal	34.25223310983285
./model.xml	obj	R_ALAt2r	optimal	34.25223310983287
./model.xml	obj	R_ALAt4	optimal	34.252233109832865
./model.xml	obj	R_ALCD19	optimal	34.25223310983341
./model.xml	obj	R_ALCD19y	optimal	34.25223310983371
./model.xml	obj	R_ALCD2ir	optimal	34.2522331098337
./model.xml	obj	R_ALCD2x	optimal	34.2522331098337
./model.xml	obj	R_ALCD2y	optimal	34.2522331098337
./model.xml	obj	R_ALDD1	optimal	34.2522331098337
./model.xml	obj	R_ALDD19xr	optimal	34.2522331098337
./model.xml	obj	R_ALDD20x	optimal	34.2522331098337
./model.xml	obj	R_ALDD20y	optimal	34.2522331098337
./model.xml	obj	R_ALDD2x	optimal	34.2522331098337
./model.xml	obj	R_ALDD2y	optimal	34.2522331098337
./model.xml	obj	R_ALDD3y	optimal	34.2522331098337
./model.xml	obj	R_ALKP	optimal	34.2522331098337
./model.xml	obj	R_ALLTAMH	optimal	34.2522331098337
./model.xml	obj	R_ALPHNH	optimal	34.2522331098337
./model.xml	obj	R_ALR2	optimal	34.2522331098337
./model.xml	obj	R_ALR3	optimal	34.2522331098337
./model.xml	obj	R_AMALT1	optimal	34.2522331098337
./model.xml	obj	R_AMALT2	optimal	34.2522331098337
./model.xml	obj	R_AMALT3	optimal	34.2522331098337
./model.xml	obj	R_AMALT4	optimal	34.2522331098337
./model.xml	obj	R_AMAOTr	optimal	34.2522331098337
./model.xml	obj	R_AMMQT8	optimal	34.252233109833696
./model.xml	obj	R_AMMQT8_2	optimal	34.2522331098337
./model.xml	obj	R_AMPEP1	optimal	34.2522331098337
./model.xml	obj	R_AMPEP10	optimal	34.2522331098337
./model.xml	obj	R_AMPEP11	optimal	34.2522331098337
./model.xml	obj	R_AMPEP12	optimal	34.2522331098337
./model.xml	obj	R_AMPEP13	optimal	34.2522331098337
./model.xml	obj	R_AMPEP14	optimal	34.252233109833696
./model.xml	obj	R_AMPEP15	optimal	34.252233109833696
./model.xml	obj	R_AMPEP16	optimal	34.252233109833696
./model.xml	obj	R_AMPEP17	optimal	34.252233109833696
./model.xml	obj	R_AMPEP18	optimal	34.252233109833696
./model.xml	obj	R_AMPEP2	optimal	34.252233109833696
./model.xml	obj	R_AMPEP3	optimal	34.252233109833696
./model.xml	obj	R_AMPEP4	optimal	34.252233109833696
./model.xml	obj	R_AMPEP5	optimal	34.252233109833696
./model.xml	obj	R_AMPEP6	optimal	34.252233109833696
./model.xml	obj	R_AMPEP7	optimal	34.252233109833696
./model.xml	obj	R_AMPEP8	optimal	34.252233109833696
./model.xml	obj	R_AMPEP9	optimal	34.252233109833696
./model.xml	obj	R_AMPMS2	optimal	34.252233109833696
./model.xml	obj	R_AMPN	optimal	34.252233109833696
./model.xml	obj	R_AMPTASEAH	optimal	34.252233109833696
./model.xml	obj	R_AMPTASEAL	optimal	34.252233109833696
./model.xml	obj	R_AMPTASEAT	optimal	34.252233109833696
./model.xml	obj	R_AMPTASEATRP	optimal	34.2522331098337
./model.xml	obj	R_AMPTASECG	optimal	34.2522331098337
./model.xml	obj	R_AMPTASEGGLN	optimal	34.2522331098337
./model.xml	obj	R_AMPTASEGGLU	optimal	34.2522331098337
./model.xml	obj	R_AMPTASEGM	optimal	34.2522331098337
./model.xml	obj	R_AMPTASEGS	optimal	34.2522331098337
./model.xml	obj	R_AMPTASEHG	optimal	34.2522331098337
./model.xml	obj	R_AMPTASEHH	optimal	34.22715353138706
./model.xml	obj	R_AMPTASEPG	optimal	34.2522331098337
./model.xml	obj	R_ANHGMtex	optimal	34.2522331098337
./model.xml	obj	R_ANPRT	optimal	34.2522331098337
./model.xml	obj	R_ANS	optimal	34.2522331098337
./model.xml	obj	R_AOXSr	optimal	34.2522331098337
./model.xml	obj	R_AP4AH	optimal	34.2522331098337
./model.xml	obj	R_AP4AS	optimal	34.2522331098337
./model.xml	obj	R_APCPT	optimal	34.25223310983283
./model.xml	obj	R_APNPT	optimal	34.25223310983283
./model.xml	obj	R_APRAUR	optimal	0.0
./model.xml	obj	R_APRTO2	optimal	34.25223310983284
./model.xml	obj	R_APSR	optimal	34.25223310983284
./model.xml	obj	R_APTNAT	optimal	34.25223310983284
./model.xml	obj	R_ARABR	optimal	34.25223310983284
./model.xml	obj	R_ARABRr	optimal	34.25223310983284
./model.xml	obj	R_ARBT6Pt	optimal	34.25223310983284
./model.xml	obj	R_ARBTpts	optimal	34.25223310983284
./model.xml	obj	R_ARBt2rpp	optimal	34.25223310983284
./model.xml	obj	R_ARBt3ipp	optimal	34.25223310983284
./model.xml	obj	R_ARGDr	optimal	34.25223310983282
./model.xml	obj	R_ARGN_1	optimal	34.25223310983282
./model.xml	obj	R_ARGORNt7pp	optimal	34.25223310983282
./model.xml	obj	R_ARGR	optimal	34.25223310983282
./model.xml	obj	R_ARGSL	optimal	34.25223310983282
./model.xml	obj	R_ARGSS	optimal	34.25223310983282
./model.xml	obj	R_ARGabc	optimal	34.25223310983282
./model.xml	obj	R_ARGabcpp	optimal	34.25223310983282
./model.xml	obj	R_ARGt5r	optimal	34.096224721089904
./model.xml	obj	R_ARSR	optimal	34.25223310983282
./model.xml	obj	R_ARUH	optimal	34.25223310983282
./model.xml	obj	R_ASAD	optimal	34.25223310983282
./model.xml	obj	R_ASNN	optimal	34.25223310983282
./model.xml	obj	R_ASNS1	optimal	34.25223310983282
./model.xml	obj	R_ASNabc	optimal	34.22033274765341
./model.xml	obj	R_ASO3t4pp	optimal	34.25223310983282
./model.xml	obj	R_ASO3tex	optimal	34.25223310983282
./model.xml	obj	R_ASO3tex_1	optimal	34.25223310983282
./model.xml	obj	R_ASO4rt2rpp	optimal	34.25223310983282
./model.xml	obj	R_ASO4t4pp	optimal	34.25223310983282
./model.xml	obj	R_ASPCT	optimal	34.25223310983282
./model.xml	obj	R_ASPK	optimal	34.25223310983282
./model.xml	obj	R_ASPO5	optimal	34.25223310983282
./model.xml	obj	R_ASPO6	optimal	34.251629633564384
./model.xml	obj	R_ASPT	optimal	34.25223310983282
./model.xml	obj	R_ASPTA	optimal	34.13405628354297
./model.xml	obj	R_ASPabc	optimal	34.25223310983286
./model.xml	obj	R_ASPabcpp	optimal	34.25223310983286
./model.xml	obj	R_ASPt2_3pp	optimal	34.25223310983286
./model.xml	obj	R_ASPt2r	optimal	34.25223310983286
./model.xml	obj	R_ATAH_1	optimal	34.25223310983286
./model.xml	obj	R_ATHRDHr	optimal	34.25223310983286
./model.xml	obj	R_ATPHs	optimal	34.25223310983286
./model.xml	obj	R_ATPM	optimal	34.25223310983283
./model.xml	obj	R_ATPPRT	optimal	34.25223310983286
./model.xml	obj	R_ATPS4rpp	optimal	27.237127522818113
./model.xml	obj	R_BALAt2pp	optimal	34.25223310983288
./model.xml	obj	R_BALAt2r	optimal	34.25223310983288
./model.xml	obj	R_BALAtex	optimal	34.25223310983288
./model.xml	obj	R_BETALDHx	optimal	34.25223310983288
./model.xml	obj	R_BETALDHy	optimal	34.25223310983288
./model.xml	obj	R_BMNMSHS	optimal	34.25223310983288
./model.xml	obj	R_BMNt	optimal	34.25223310983288
./model.xml	obj	R_BPNT	optimal	34.25223310983288
./model.xml	obj	R_BPNT2	optimal	34.25223310983288
./model.xml	obj	R_BTDD_RR	optimal	34.25223310983288
./model.xml	obj	R_BTNTe	optimal	34.25223310983288
./model.xml	obj	R_BTNt	optimal	34.25223310983288
./model.xml	obj	R_BTNt2i	optimal	34.25223310983288
./model.xml	obj	R_BTS2	optimal	34.2034747511911
./model.xml	obj	R_BTS3r	optimal	34.2034747511911
./model.xml	obj	R_BUTCT	optimal	34.25223310983289
./model.xml	obj	R_BUTt2rpp	optimal	34.25223310983289
./model.xml	obj	R_BUTt4pp	optimal	34.25223310983289
./model.xml	obj	R_BUTtex	optimal	34.25223310983289
./model.xml	obj	R_CAT	optimal	34.25223310983289
./model.xml	obj	R_CATpp	optimal	34.25223310983289
./model.xml	obj	R_CAt6	optimal	0.0
./model.xml	obj	R_CBPS	optimal	34.25223310983309
./model.xml	obj	R_CD2abc1	optimal	34.25223310983309
./model.xml	obj	R_CD2abcpp	optimal	34.25223310983309
./model.xml	obj	R_CD2t3pp	optimal	34.25223310983309
./model.xml	obj	R_CD2t4pp	optimal	34.25223310983309
./model.xml	obj	R_CD2tex	optimal	34.25223310983309
./model.xml	obj	R_CD2tpp	optimal	34.25223310983309
./model.xml	obj	R_CDAPPA140	optimal	34.25223310983309
./model.xml	obj	R_CDAPPA160190	optimal	34.25223310983309
./model.xml	obj	R_CDAPPA180	optimal	34.25223310983309
./model.xml	obj	R_CDAPPA181	optimal	34.25223310983309
./model.xml	obj	R_CDAPPA190	optimal	34.25223310983309
./model.xml	obj	R_CDPMEK	optimal	-3.1178548117285374e-13
./model.xml	obj	R_CDPPT160	optimal	34.252233109832794
./model.xml	obj	R_CGLYabcpp	optimal	34.252233109832794
./model.xml	obj	R_CHCOAL	optimal	34.252233109832794
./model.xml	obj	R_CHLabc	optimal	34.252233109832794
./model.xml	obj	R_CHLabc_rev	optimal	34.252233109832794
./model.xml	obj	R_CHLabcpp	optimal	34.252233109832794
./model.xml	obj	R_CHLt2	optimal	34.252233109832794
./model.xml	obj	R_CHLt2pp	optimal	34.252233109832794
./model.xml	obj	R_CHLt3pp	optimal	34.252233109832794
./model.xml	obj	R_CHOLD	optimal	34.252233109832794
./model.xml	obj	R_CHORM	optimal	34.252233109832794
./model.xml	obj	R_CHORS	optimal	-5.41788836019091e-10
./model.xml	obj	R_CIGAMS	optimal	34.25223310983274
./model.xml	obj	R_CLPNH160pp	optimal	34.25223310983274
./model.xml	obj	R_CLPNS160pp	optimal	34.25223310983274
./model.xml	obj	R_CMCBTFL	optimal	34.25223310983273
./model.xml	obj	R_CMCBTFU	optimal	34.25223310983273
./model.xml	obj	R_CMCBTFtex	optimal	34.25223310983273
./model.xml	obj	R_CMCBTFtpp	optimal	34.25223310983273
./model.xml	obj	R_CMCMSAD	optimal	34.25223310983273
./model.xml	obj	R_CMHMI	optimal	34.25223310983273
./model.xml	obj	R_CO2t	optimal	34.25223310983273
./model.xml	obj	R_CO2tex	optimal	34.25223310983283
./model.xml	obj	R_CO2tpp	optimal	34.25223310983261
./model.xml	obj	R_COBALT2abcpp	optimal	34.25223310983261
./model.xml	obj	R_COBALT2t3pp	optimal	34.25223310983261
./model.xml	obj	R_COBALTt4pp	optimal	34.25223310983261
./model.xml	obj	R_COBALTt5	optimal	34.25218012598997
./model.xml	obj	R_COabc	optimal	34.25223310983261
./model.xml	obj	R_CPPPGO	optimal	34.25223310983261
./model.xml	obj	R_CPPPGO2	optimal	34.25223310983261
./model.xml	obj	R_CRESOLtex	optimal	34.25223310983261
./model.xml	obj	R_CRO4abcpp	optimal	34.25223310983261
./model.xml	obj	R_CRO4t3pp	optimal	34.25223310983261
./model.xml	obj	R_CS	optimal	34.25223310983261
./model.xml	obj	R_CSND	optimal	34.25223310983261
./model.xml	obj	R_CTECOAI6	optimal	34.25223310983261
./model.xml	obj	R_CTECOAI7	optimal	34.25223310983261
./model.xml	obj	R_CTECOAI8	optimal	34.25223310983261
./model.xml	obj	R_CTPS1	optimal	34.16739133728938
./model.xml	obj	R_CTPS2	optimal	34.25223310983261
./model.xml	obj	R_CU1Opp	optimal	34.25223310983261
./model.xml	obj	R_CU2abcpp	optimal	34.25223310983261
./model.xml	obj	R_CU2t4pp	optimal	34.25223310983261
./model.xml	obj	R_CUabcpp	optimal	34.25223310983261
./model.xml	obj	R_CUtex	optimal	34.25223310983261
./model.xml	obj	R_CYANST	optimal	34.25223310983261
./model.xml	obj	R_CYANt2pp	optimal	34.25223310983261
./model.xml	obj	R_CYANtex	optimal	34.25223310983261
./model.xml	obj	R_CYO1b	optimal	34.25223310983261
./model.xml	obj	R_CYSS	optimal	34.25223310983261
./model.xml	obj	R_CYSTA	optimal	34.25223310983261
./model.xml	obj	R_CYSTL	optimal	34.25223310983261
./model.xml	obj	R_CYSabc	optimal	34.25223310983261
./model.xml	obj	R_CYSabc2pp	optimal	34.25223310983261
./model.xml	obj	R_CYSabcpp	optimal	34.25223310983261
./model.xml	obj	R_CYTBD	optimal	34.25223310983259
./model.xml	obj	R_CYTBD2	optimal	34.25223310983259
./model.xml	obj	R_CYTBD2pp	optimal	26.51785789148336
./model.xml	obj	R_CYTB_B2	optimal	34.252233109833284
./model.xml	obj	R_CYTDH	optimal	34.252233109833284
./model.xml	obj	R_CYTK1	optimal	32.068016320545865
./model.xml	obj	R_CYTK2	optimal	34.25223310983327
./model.xml	obj	R_CYTOM	optimal	34.25223310983327
./model.xml	obj	R_Clt	optimal	0.0
./model.xml	obj	R_Cobalt2abcppI	optimal	34.252233109832396
./model.xml	obj	R_Cuabc	optimal	34.25213919608404
./model.xml	obj	R_Cut1	optimal	34.252233109832396
./model.xml	obj	R_DAAD	optimal	34.252233109832396
./model.xml	obj	R_DAAD2	optimal	34.252233109832396
./model.xml	obj	R_DAAD4	optimal	34.252233109832396
./model.xml	obj	R_DAAD5	optimal	34.2522331098325
./model.xml	obj	R_DAAD7	optimal	34.2522331098325
./model.xml	obj	R_DAAD8	optimal	34.2522331098325
./model.xml	obj	R_DACL	optimal	34.25214449444836
./model.xml	obj	R_DAGK160	optimal	34.2522331098325
./model.xml	obj	R_DAGLIPA160ex	optimal	34.2522331098325
./model.xml	obj	R_DAGLIPA180ex	optimal	34.2522331098325
./model.xml	obj	R_DAGLIPA181d9ex	optimal	34.2522331098325
./model.xml	obj	R_DAGLIPA182d9d12ex	optimal	34.2522331098325
./model.xml	obj	R_DALAabcpp	optimal	34.2522331098325
./model.xml	obj	R_DALAt2r	optimal	34.2522331098325
./model.xml	obj	R_DAPADHL	optimal	34.2522331098325
./model.xml	obj	R_DAPAL	optimal	34.2522331098325
./model.xml	obj	R_DAPAT	optimal	34.2522331098325
./model.xml	obj	R_DAPDC	optimal	34.2522331098325
./model.xml	obj	R_DAPE	optimal	34.2522331098325
./model.xml	obj	R_DARBt2rpp	optimal	34.2522331098325
./model.xml	obj	R_DARBt3ipp	optimal	34.2522331098325
./model.xml	obj	R_DASYN140	optimal	34.2522331098325
./model.xml	obj	R_DASYN160	optimal	34.2522331098325
./model.xml	obj	R_DASYN160190	optimal	34.2522331098325
./model.xml	obj	R_DASYN180	optimal	34.2522331098325
./model.xml	obj	R_DASYN181	optimal	34.2522331098325
./model.xml	obj	R_DASYN190190	optimal	34.2522331098325
./model.xml	obj	R_DB4PS	optimal	5.383595085544777e-15
./model.xml	obj	R_DBTS	optimal	34.25223310983288
./model.xml	obj	R_DCAtex	optimal	34.25223310983288
./model.xml	obj	R_DCPDPS	optimal	34.25223310983288
./model.xml	obj	R_DCTPD	optimal	34.25223310983288
./model.xml	obj	R_DCTPD2	optimal	34.25223310983288
./model.xml	obj	R_DDCAtexi	optimal	34.25223310983288
./model.xml	obj	R_DDPA	optimal	34.25223310983288
./model.xml	obj	R_DGK1	optimal	34.25223310983288
./model.xml	obj	R_DHACOAH	optimal	34.25223310983288
./model.xml	obj	R_DHAD1	optimal	34.25223310983288
./model.xml	obj	R_DHAD2	optimal	34.25223310983288
./model.xml	obj	R_DHAK	optimal	34.25223310983288
./model.xml	obj	R_DHAPT	optimal	34.25223310983288
./model.xml	obj	R_DHDPRy	optimal	34.25223310983288
./model.xml	obj	R_DHDPS	optimal	34.25223310983288
./model.xml	obj	R_DHEDAA	optimal	34.25223310983288
./model.xml	obj	R_DHFR	optimal	-1.145595566175328e-09
./model.xml	obj	R_DHFS	optimal	-1.145595566175328e-09
./model.xml	obj	R_DHNAOT	optimal	0.0
./model.xml	obj	R_DHNPA2r	optimal	34.252233109832886
./model.xml	obj	R_DHNPA_1	optimal	34.252233109832886
./model.xml	obj	R_DHORD2	optimal	34.252233109832886
./model.xml	obj	R_DHORDi	optimal	34.252233109832886
./model.xml	obj	R_DHORTS	optimal	34.252233109832886
./model.xml	obj	R_DHPACCOAHIT	optimal	34.252233109832886
./model.xml	obj	R_DHPDO	optimal	34.252233109832886
./model.xml	obj	R_DHPPDA	optimal	34.252233109832886
./model.xml	obj	R_DHPPDA2	optimal	34.252233109832886
./model.xml	obj	R_DHPS2	optimal	34.252233109832886
./model.xml	obj	R_DHPTDCs	optimal	3.1179746285012963e-09
./model.xml	obj	R_DHQS	optimal	34.25223310983282
./model.xml	obj	R_DHQTi	optimal	34.25223310983282
./model.xml	obj	R_DIPEPabc1	optimal	34.25223310983282
./model.xml	obj	R_DIPEPabc10	optimal	34.25223310983282
./model.xml	obj	R_DIPEPabc12	optimal	34.25223310983282
./model.xml	obj	R_DIPEPabc13	optimal	34.25223310983282
./model.xml	obj	R_DIPEPabc14	optimal	34.25223310983282
./model.xml	obj	R_DIPEPabc15	optimal	34.25223310983282
./model.xml	obj	R_DIPEPabc3	optimal	34.25223310983282
./model.xml	obj	R_DIPEPabc8	optimal	34.25223310983282
./model.xml	obj	R_DLYSAD	optimal	34.25223310983282
./model.xml	obj	R_DLYSOXGAT	optimal	34.25223310983282
./model.xml	obj	R_DMALRED	optimal	34.25223310983282
./model.xml	obj	R_DMATT	optimal	4.859332586469107e-13
./model.xml	obj	R_DMGDH2	optimal	34.252233109832744
./model.xml	obj	R_DMPPS	optimal	34.25223310983275
./model.xml	obj	R_DNADDP	optimal	34.25223310983275
./model.xml	obj	R_DNMPPA	optimal	0.0
./model.xml	obj	R_DNTPPA	optimal	0.0
./model.xml	obj	R_DPCOAK	optimal	0.0
./model.xml	obj	R_DPPS	optimal	34.25223310983282
./model.xml	obj	R_DPR	optimal	34.25223310983282
./model.xml	obj	R_DRBK	optimal	34.25223310983282
./model.xml	obj	R_DRIBabc	optimal	34.25223310983282
./model.xml	obj	R_DRIBtex_1	optimal	34.25223310983282
./model.xml	obj	R_DRPA	optimal	34.25223310983282
