model	objective	reaction	flux	status	minimum	maximum	fraction_optimum
./model.xml	obj	R_3MBtex	0.0	optimal	-1.5149664396895623e-12	-1.5149664396895623e-12	1.0
./model.xml	obj	R_3OXCOAT	0.0	optimal	-1.136224829767173e-12	-1.136224829767173e-12	1.0
./model.xml	obj	R_3PEPTabcpp	0.0	optimal	-1.762759402874196e-13	-1.762759402874196e-13	1.0
./model.xml	obj	R_4ABUTD	0.0	optimal	-999.9999999999999	0.0	1.0
./model.xml	obj	R_4ABUTabcpp	0.0	optimal	-8.27161185143948e-12	-8.27161185143948e-12	1.0
./model.xml	obj	R_4ABZGLUH	0.0	optimal	-3.410605131648487e-11	-3.410605131648487e-11	1.0
./model.xml	obj	R_4ABZGLUtex	0.0	optimal	-3.410605131648487e-11	-3.410605131648487e-11	1.0
./model.xml	obj	R_4ABZGLUtr	0.0	optimal	-3.410605131648487e-11	-3.410605131648487e-11	1.0
./model.xml	obj	R_4H2KPILY	0.0	optimal	-1.7053025658242434e-11	-1.7053025658242434e-11	1.0
./model.xml	obj	R_4HBAt	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_4HGLSD	0.0	optimal	-1000.0	0.0	1.0
./model.xml	obj	R_4HOXPACMOF	0.0	optimal	-1.7053025658242434e-11	-1.7053025658242434e-11	1.0
./model.xml	obj	R_4PCP	0.0	optimal	-8.52651282912122e-13	-8.52651282912122e-13	1.0
./model.xml	obj	R_4PCPpp	0.0	optimal	-8.52651282912122e-13	-8.52651282912122e-13	1.0
./model.xml	obj	R_4PEPTabcpp	0.0	optimal	-8.52651282912122e-13	-8.52651282912122e-13	1.0
./model.xml	obj	R_5DGLCN_Et	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_5DGLCNt2rpp	0.0	optimal	-3.410605131648488e-11	-3.410605131648488e-11	1.0
./model.xml	obj	R_5DGLCNtex	0.0	optimal	-3.410605131648488e-11	-3.410605131648488e-11	1.0
./model.xml	obj	R_5DOAN	0.0	optimal	-1.8364796862722617e-12	-1.8364796862722617e-12	1.0
./model.xml	obj	R_6ATHAtexi	0.0	optimal	-3.789561257387208e-12	-3.789561257387208e-12	1.0
./model.xml	obj	R_AABTN	0.0	optimal	-2.1600499167107046e-12	-2.1600499167107046e-12	1.0
./model.xml	obj	R_AACPS2	0.0	optimal	-1.580288298540412e-12	-1.580288298540412e-12	1.0
./model.xml	obj	R_AACPS9	0.0	optimal	-1.580288298540412e-12	-1.580288298540412e-12	1.0
./model.xml	obj	R_AALDH	0.0	optimal	-3.160576597080824e-12	-3.160576597080824e-12	1.0
./model.xml	obj	R_ABG4t2	0.023124318815237747	optimal	0.023124318815237712	0.023124318815237712	1.0
./model.xml	obj	R_ABTA	24.820084912271955	optimal	14.446978669527649	753.0352542833441	1.0
./model.xml	obj	R_ABUTD	0.0	optimal	0.0	1000.0	1.0
./model.xml	obj	R_ABUTt2pp	0.0	optimal	-1.9326762412674725e-11	-1.9326762412674725e-11	1.0
./model.xml	obj	R_ABUTt2r	24.820084912271955	optimal	14.446978669527649	753.0352542833446	1.0
./model.xml	obj	R_ABUTtex	0.0	optimal	-1.9326762412674725e-11	-1.9326762412674725e-11	1.0
./model.xml	obj	R_ACACT1r	451.0964468827673	optimal	1.4220703452738092e-11	999.9653135217729	1.0
./model.xml	obj	R_ACACT3r	0.0	optimal	-2.2905792489095975e-12	-2.2905792489095975e-12	1.0
./model.xml	obj	R_ACACT4r	0.0	optimal	-2.021099337273173e-12	-2.021099337273173e-12	1.0
./model.xml	obj	R_ACACT6r_1	0.0	optimal	-1.291880294712898e-12	-1.291880294712898e-12	1.0
./model.xml	obj	R_ACACT7r	0.0	optimal	1.0241499531295448e-12	999.9999999999993	1.0
./model.xml	obj	R_ACACT8r	0.0	optimal	-7.247535904753014e-13	-7.247535904753014e-13	1.0
./model.xml	obj	R_ACAC_Et	-451.0964468827673	optimal	-999.9653135217595	0.0	1.0
./model.xml	obj	R_ACALDt	0.0	optimal	-1000.0	14.626805677860716	1.0
./model.xml	obj	R_ACCOAC	0.0	optimal	-3.4674485505092824e-12	-3.4674485505092824e-12	1.0
./model.xml	obj	R_ACGAMK	0.0	optimal	-3.8527206116769876e-13	-3.8527206116769876e-13	1.0
./model.xml	obj	R_ACGAMPM	6.913099795287816	optimal	2.1007195982747362e-11	6.913099795287046	1.0
./model.xml	obj	R_ACGApts	6.913099795287816	optimal	0.0	6.913099795287123	1.0
./model.xml	obj	R_ACGK	0.0	optimal	-3.467448550509287e-12	-3.467448550509287e-12	1.0
./model.xml	obj	R_ACGS	0.0	optimal	-3.467448550509289e-12	-3.467448550509289e-12	1.0
./model.xml	obj	R_ACHBS	0.0	optimal	-6.934897101018576e-12	-6.934897101018576e-12	1.0
./model.xml	obj	R_ACHBS2	0.0	optimal	-6.934897101018577e-12	-6.934897101018577e-12	1.0
./model.xml	obj	R_ACKr	0.0	optimal	-997.3417575839379	991.6678136442266	1.0
./model.xml	obj	R_ACLDC	0.0	optimal	-7.617018127348272e-12	-7.617018127348272e-12	1.0
./model.xml	obj	R_ACLS	0.0	optimal	-7.617018127348269e-12	-7.617018127348269e-12	1.0
./model.xml	obj	R_ACLS_d	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_ACLSa_1	0.0	optimal	-7.605872771552747e-12	-7.605872771552747e-12	1.0
./model.xml	obj	R_ACLSb	0.0	optimal	0.0	14.626805677860297	1.0
./model.xml	obj	R_ACLSb_1	0.0	optimal	-7.617018127348269e-12	-7.617018127348269e-12	1.0
./model.xml	obj	R_ACM6PH	0.0	optimal	-4.225484873084861e-13	-4.225484873084861e-13	1.0
./model.xml	obj	R_ACOAD20	0.0	optimal	-3.8029363857763736e-12	-3.8029363857763736e-12	1.0
./model.xml	obj	R_ACOAD20f	0.0	optimal	0.0	2.3098278140264843e-12	1.0
./model.xml	obj	R_ACOAD21f	0.0	optimal	0.0	2.3098278140264843e-12	1.0
./model.xml	obj	R_ACOAD23f	0.0	optimal	0.0	1000.0	1.0
./model.xml	obj	R_ACOAD24f	0.0	optimal	2.163732768606204e-29	1.5084224092904162e-12	1.0
./model.xml	obj	R_ACOAD25f	0.0	optimal	0.0	1.1105967189281082e-12	1.0
./model.xml	obj	R_ACOAD5_1	0.0	optimal	1.921694910246671e-13	2.4582632702407533e-12	1.0
./model.xml	obj	R_ACOAD5f	0.0	optimal	8.955797687648033e-13	8.955797687648033e-13	1.0
./model.xml	obj	R_ACOAD6	0.0	optimal	-1000.0	-1.0345502232667059e-11	1.0
./model.xml	obj	R_ACOADH2	0.0	optimal	-8.758855897507626e-13	-8.758855897507626e-13	1.0
./model.xml	obj	R_ACODA	0.0	optimal	-2.643218977027581e-12	-2.643218977027581e-12	1.0
./model.xml	obj	R_ACONT	0.0	optimal	0.0	21.652519868814522	1.0
./model.xml	obj	R_ACOTA	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_ACP1_FMN	0.0	optimal	-2.6432189770275787e-12	-2.6432189770275787e-12	1.0
./model.xml	obj	R_ACPS	0.0	optimal	-1.3216094885137894e-12	-1.3216094885137894e-12	1.0
./model.xml	obj	R_ACS2	0.0	optimal	-2.6432189770275787e-12	-2.6432189770275787e-12	1.0
./model.xml	obj	R_ACSPHAC100	0.0	optimal	-1.3216094885137894e-12	-1.3216094885137894e-12	1.0
./model.xml	obj	R_ACSPHAC101	0.0	optimal	-1.3216094885137894e-12	-1.3216094885137894e-12	1.0
./model.xml	obj	R_ACSPHAC120	0.0	optimal	-1.3216094885137894e-12	-1.3216094885137894e-12	1.0
./model.xml	obj	R_ACSPHAC121	0.0	optimal	-1.3216094885137894e-12	-1.3216094885137894e-12	1.0
./model.xml	obj	R_ACSPHAC121d6	0.0	optimal	-1.3216094885137894e-12	-1.3216094885137894e-12	1.0
./model.xml	obj	R_ACSPHAC140	0.0	optimal	-1.3216094885137894e-12	-1.3216094885137894e-12	1.0
./model.xml	obj	R_ACSPHAC141d5	0.0	optimal	-1.3216094885137894e-12	-1.3216094885137894e-12	1.0
./model.xml	obj	R_ACSPHAC142	0.0	optimal	-1.3216094885137894e-12	-1.3216094885137894e-12	1.0
./model.xml	obj	R_ACSPHAC160	0.0	optimal	-1.3216094885137894e-12	-1.3216094885137894e-12	1.0
./model.xml	obj	R_ACSPHAC60	0.0	optimal	-1.3216094885137894e-12	-1.3216094885137894e-12	1.0
./model.xml	obj	R_ACSPHAC70	0.0	optimal	-1.3216094885137894e-12	-1.3216094885137894e-12	1.0
./model.xml	obj	R_ACSPHAC90	0.0	optimal	-1.3216094885137894e-12	-1.3216094885137894e-12	1.0
./model.xml	obj	R_ACSPHACP100	0.0	optimal	-1.3216094885137894e-12	-1.3216094885137894e-12	1.0
./model.xml	obj	R_ACSPHACP40	0.0	optimal	-1.3216094885137894e-12	-1.3216094885137894e-12	1.0
./model.xml	obj	R_ACSPHACP50	0.0	optimal	-1.3216094885137894e-12	-1.3216094885137894e-12	1.0
./model.xml	obj	R_ACSPHACP60	0.0	optimal	-1.3216094885137894e-12	-1.3216094885137894e-12	1.0
./model.xml	obj	R_ACSPHACP70	0.0	optimal	-1.3216094885137894e-12	-1.3216094885137894e-12	1.0
./model.xml	obj	R_ACSPHACP80	0.0	optimal	-1.3216094885137894e-12	-1.3216094885137894e-12	1.0
./model.xml	obj	R_ACSPHACP90	0.0	optimal	-1.3216094885137894e-12	-1.3216094885137894e-12	1.0
./model.xml	obj	R_ACSPHACT40	0.0	optimal	-1.3216094885137894e-12	-1.3216094885137894e-12	1.0
./model.xml	obj	R_ACSPHACT60	0.0	optimal	-1.3216094885137894e-12	-1.3216094885137894e-12	1.0
./model.xml	obj	R_ACTD	0.0	optimal	0.0	1000.0	1.0
./model.xml	obj	R_ACTD2	0.0	optimal	0.0	999.9999999999917	1.0
./model.xml	obj	R_ACTD_1	0.0	optimal	0.0	1000.0	1.0
./model.xml	obj	R_ACTNabc	0.0	optimal	-4.035882739117369e-12	-4.035882739117369e-12	1.0
./model.xml	obj	R_ACTNabc1	0.0	optimal	-4.035882739117369e-12	-4.035882739117369e-12	1.0
./model.xml	obj	R_ACYP_2	0.0	optimal	-4.092726157978148e-12	-4.092726157978148e-12	1.0
./model.xml	obj	R_ACYSBMNt	0.0	optimal	-2.048384565260096e-12	-2.048384565260096e-12	1.0
./model.xml	obj	R_ACt2rpp	0.0	optimal	-3.2774153044161542e-12	-3.2774153044161542e-12	1.0
./model.xml	obj	R_ACt4pp	0.0	optimal	-4.096769130520192e-12	-4.096769130520192e-12	1.0
./model.xml	obj	R_ACtex	0.0	optimal	-4.096769130520192e-12	-4.096769130520192e-12	1.0
./model.xml	obj	R_ADCL	0.0	optimal	-1.365589710173397e-12	-1.365589710173397e-12	1.0
./model.xml	obj	R_ADCS	0.0	optimal	-1.365589710173397e-12	-1.365589710173397e-12	1.0
./model.xml	obj	R_ADK1	33.12131786370321	optimal	-966.8786821362902	33.121317863699986	1.0
./model.xml	obj	R_ADK2	0.0	optimal	7.73070496506989e-12	1000.0	1.0
./model.xml	obj	R_ADK4	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_ADNCYC	0.0	optimal	-2.0483845652600965e-12	-2.0483845652600965e-12	1.0
./model.xml	obj	R_ADNK1	0.0	optimal	-4.096769130520193e-12	-4.096769130520193e-12	1.0
./model.xml	obj	R_ADPT	0.003456549897643768	optimal	0.003456549895686223	0.003456549895686223	1.0
./model.xml	obj	R_ADSK	0.0	optimal	-4.096769130520193e-12	-4.096769130520193e-12	1.0
./model.xml	obj	R_ADSL1r	7.061627744388944	optimal	7.061627744385211	7.061627744385211	1.0
./model.xml	obj	R_ADSL2r	0.0	optimal	-7.124815879165549e-13	-7.124815879165549e-13	1.0
./model.xml	obj	R_ADSS	7.061627744388944	optimal	7.061627744385211	7.061627744385211	1.0
./model.xml	obj	R_AGM3PH	0.0	optimal	-4.551965700577993e-13	-4.551965700577993e-13	1.0
./model.xml	obj	R_AGM3Pt2pp	0.0	optimal	-4.551965700577993e-13	-4.551965700577993e-13	1.0
./model.xml	obj	R_AGM4PApp	0.0	optimal	-4.096769130520193e-13	-4.096769130520193e-13	1.0
./model.xml	obj	R_AGPR	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_AHCYSNS	0.003456549897643768	optimal	0.003456549896852401	0.003456549896852401	1.0
./model.xml	obj	R_AHGDx	0.0	optimal	-999.9999999999588	0.0	1.0
./model.xml	obj	R_AHMMPS_1	0.0	optimal	-6.630608997373724e-13	-6.630608997373724e-13	1.0
./model.xml	obj	R_AHSERL2	2.658242416033559	optimal	2.658242416030757	2.658242416030757	1.0
./model.xml	obj	R_AI2tex	0.0	optimal	-0.0034565498964467326	0.0	1.0
./model.xml	obj	R_AI2tpp	0.0	optimal	0.0	0.0034565498961072767	1.0
./model.xml	obj	R_AICART	0.0	optimal	-7.124815879165549e-13	-7.124815879165549e-13	1.0
./model.xml	obj	R_AIRCr	0.0	optimal	-7.124815879165549e-13	-7.124815879165549e-13	1.0
./model.xml	obj	R_AKGDa	0.0	optimal	-8.193538261040388e-12	-8.193538261040388e-12	1.0
./model.xml	obj	R_AKGDb	0.0	optimal	-8.193538261040388e-12	-8.193538261040388e-12	1.0
./model.xml	obj	R_ALAALAD	0.0	optimal	-4.096769130520194e-12	-4.096769130520194e-12	1.0
./model.xml	obj	R_ALAALAabcpp	0.0	optimal	-4.551965700577994e-13	-4.551965700577994e-13	1.0
./model.xml	obj	R_ALAALAr	3.456549897643908	optimal	3.4565498976398117	3.4565498976398117	1.0
./model.xml	obj	R_ALAD_L	0.0	optimal	0.0	1000.0	1.0
./model.xml	obj	R_ALAGLNtr	9.103964816911454	optimal	0.0	9.103964816902572	1.0
./model.xml	obj	R_ALAGLUabcpp	0.0	optimal	-5.119950670014767e-12	-5.119950670014767e-12	1.0
./model.xml	obj	R_ALAGLYtr	0.0	optimal	-4.0959605360118146e-12	-4.0959605360118146e-12	1.0
./model.xml	obj	R_ALAHISabcpp	0.0	optimal	-1.0239901340029528e-11	-1.0239901340029528e-11	1.0
./model.xml	obj	R_ALAHIStex	0.0	optimal	-1.0239901340029528e-11	-1.0239901340029528e-11	1.0
./model.xml	obj	R_ALAHIStr	0.0	optimal	-1.0239901340029528e-11	-1.0239901340029528e-11	1.0
./model.xml	obj	R_ALALEUabcpp	0.0	optimal	-5.119950670014764e-12	-5.119950670014764e-12	1.0
./model.xml	obj	R_ALALEUt	0.0	optimal	-5.119950670014764e-12	-5.119950670014764e-12	1.0
./model.xml	obj	R_ALALEUtex	0.0	optimal	-5.119950670014764e-12	-5.119950670014764e-12	1.0
./model.xml	obj	R_ALAR	0.0	optimal	-1000.0	1000.0	1.0
./model.xml	obj	R_ALATA_D	-6.913099795287816	optimal	-996.5665744211715	1000.0	1.0
./model.xml	obj	R_ALATA_L	-15.293919808113184	optimal	-1000.0	1000.0	1.0
./model.xml	obj	R_ALATHRabcpp	0.0	optimal	-3.414648104190524e-12	-3.414648104190524e-12	1.0
./model.xml	obj	R_ALATHRtex	0.0	optimal	-3.414648104190524e-12	-3.414648104190524e-12	1.0
./model.xml	obj	R_ALATHRtr	0.0	optimal	-3.414648104190524e-12	-3.414648104190524e-12	1.0
./model.xml	obj	R_ALATRPabcpp	0.0	optimal	0.0	1.9648066583157753	1.0
./model.xml	obj	R_ALATRPtex	0.0	optimal	0.0	1.9648066583157753	1.0
./model.xml	obj	R_ALAabc	0.0	optimal	-3.8906162242508556e-12	-3.8906162242508556e-12	1.0
./model.xml	obj	R_ALAabcpp	0.0	optimal	-3.8906162242508556e-12	-3.8906162242508556e-12	1.0
./model.xml	obj	R_ALAt2r	0.0	optimal	0.0	1000.0	1.0
./model.xml	obj	R_ALAt4	0.0	optimal	0.0	1000.0	1.0
./model.xml	obj	R_ALAtpp	0.0	optimal	-3.8906162242508556e-12	-3.8906162242508556e-12	1.0
./model.xml	obj	R_ALCD19	0.0	optimal	-1000.0	1000.0	1.0
./model.xml	obj	R_ALCD19y	0.0	optimal	-1000.0	1000.0	1.0
./model.xml	obj	R_ALCD22_L	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_ALCD2ir	99.75794843119546	optimal	-1000.0	1000.0	1.0
./model.xml	obj	R_ALCD2x	0.0	optimal	-1000.0	1000.0	1.0
./model.xml	obj	R_ALCD2y	99.75794843119546	optimal	-1000.0	1000.0	1.0
./model.xml	obj	R_ALDD1	0.0	optimal	-4.606448555932721e-11	-4.606448555932721e-11	1.0
./model.xml	obj	R_ALDD19xr	0.0	optimal	-5.6523674629715776e-12	-5.6523674629715776e-12	1.0
./model.xml	obj	R_ALDD20x	0.0	optimal	-6.459848529110379e-12	-6.459848529110379e-12	1.0
./model.xml	obj	R_ALDD20y	0.0	optimal	-6.459848529110379e-12	-6.459848529110379e-12	1.0
./model.xml	obj	R_ALDD2x	0.0	optimal	-1.1553227274626463e-11	-1.1553227274626463e-11	1.0
./model.xml	obj	R_ALDD2y	0.0	optimal	-1.1215021794744574e-11	-1.1215021794744574e-11	1.0
./model.xml	obj	R_ALDD3y	0.0	optimal	-6.279849716827402e-12	-6.279849716827402e-12	1.0
./model.xml	obj	R_ALKP	0.0	optimal	-1.1214017351477501e-11	-1.1214017351477501e-11	1.0
./model.xml	obj	R_ALLTAHr	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_ALLTAMH	0.0	optimal	-2.7398527890909463e-11	-2.7398527890909463e-11	1.0
./model.xml	obj	R_ALPHNH	0.0	optimal	-9.24652946802477e-12	-9.24652946802477e-12	1.0
./model.xml	obj	R_ALR2	0.0	optimal	-6.239133654162279e-12	-6.239133654162279e-12	1.0
./model.xml	obj	R_ALR4x	0.0	optimal	-6.239133654162279e-12	-6.239133654162279e-12	1.0
./model.xml	obj	R_AM3PA	0.0	optimal	-1.2379233440798174e-12	-1.2379233440798174e-12	1.0
./model.xml	obj	R_AMALT1	0.0	optimal	-1.1141310096718355e-11	-1.1141310096718355e-11	1.0
./model.xml	obj	R_AMALT2	72.38901825898769	optimal	0.0	72.3890182589779	1.0
./model.xml	obj	R_AMALT3	0.0	optimal	0.0	72.3890182589779	1.0
./model.xml	obj	R_AMALT4	0.0	optimal	0.0	72.3890182589779	1.0
./model.xml	obj	R_AMMQT8	0.003456549897643768	optimal	0.0	0.0034565498976917124	1.0
./model.xml	obj	R_AMMQT8_2	0.0	optimal	0.0	0.0034565498976917124	1.0
./model.xml	obj	R_AMPEP1	0.0	optimal	-4.456524038687353e-11	-4.456524038687353e-11	1.0
./model.xml	obj	R_AMPEP10	0.0	optimal	-6.3664629124104944e-12	-6.3664629124104944e-12	1.0
./model.xml	obj	R_AMPEP11	0.0	optimal	-8.91304807737469e-12	-8.91304807737469e-12	1.0
./model.xml	obj	R_AMPEP12	9.103964816911454	optimal	0.0	9.10396481689196	1.0
./model.xml	obj	R_AMPEP13	0.0	optimal	-7.427540064478894e-12	-7.427540064478894e-12	1.0
./model.xml	obj	R_AMPEP14	0.0	optimal	-8.913048077374747e-11	-8.913048077374747e-11	1.0
./model.xml	obj	R_AMPEP15	0.0	optimal	-2.2282620193436706e-11	-2.2282620193436706e-11	1.0
./model.xml	obj	R_AMPEP16	0.0	optimal	-8.91304807737469e-12	-8.91304807737469e-12	1.0
./model.xml	obj	R_AMPEP17	0.0	optimal	-2.2282620193436758e-11	-2.2282620193436758e-11	1.0
./model.xml	obj	R_AMPEP18	0.0	optimal	-8.91304807737469e-12	-8.91304807737469e-12	1.0
./model.xml	obj	R_AMPEP2	0.0	optimal	-1.1141310096718363e-11	-1.1141310096718363e-11	1.0
./model.xml	obj	R_AMPEP3	0.0	optimal	-4.45652403868735e-11	-4.45652403868735e-11	1.0
./model.xml	obj	R_AMPEP4	0.0	optimal	-8.913048077374694e-12	-8.913048077374694e-12	1.0
./model.xml	obj	R_AMPEP5	0.0	optimal	-1.1141310096718364e-11	-1.1141310096718364e-11	1.0
./model.xml	obj	R_AMPEP6	0.0	optimal	-1000.0	-1.1141310096718371e-11	1.0
./model.xml	obj	R_AMPEP7	0.0	optimal	-2.22826201934367e-11	-2.22826201934367e-11	1.0
./model.xml	obj	R_AMPEP8	0.0	optimal	-8.913048077374688e-12	-8.913048077374688e-12	1.0
./model.xml	obj	R_AMPEP9	0.0	optimal	-2.9710160257915763e-11	-2.9710160257915763e-11	1.0
./model.xml	obj	R_AMPMS2	0.0	optimal	-2.2605556717979295e-12	-2.2605556717979295e-12	1.0
./model.xml	obj	R_AMPN	0.0	optimal	-5.5706550483591766e-12	-5.5706550483591766e-12	1.0
./model.xml	obj	R_AMPTASEAH	0.0	optimal	-2.228262019343671e-11	-2.228262019343671e-11	1.0
./model.xml	obj	R_AMPTASEAL	0.0	optimal	0.0	999.9999999999889	1.0
./model.xml	obj	R_AMPTASEAT	0.0	optimal	-1.1141310096718366e-11	-1.1141310096718366e-11	1.0
./model.xml	obj	R_AMPTASEATRP	0.0	optimal	0.0	1.9648066583113601	1.0
./model.xml	obj	R_AMPTASECG	0.0	optimal	-8.913048077374691e-12	-8.913048077374691e-12	1.0
./model.xml	obj	R_AMPTASEGGLN	0.0	optimal	-4.45652403868735e-11	-4.45652403868735e-11	1.0
./model.xml	obj	R_AMPTASEGGLU	0.0	optimal	-8.913048077374691e-12	-8.913048077374691e-12	1.0
./model.xml	obj	R_AMPTASEGM	0.0	optimal	-2.9710160257915763e-11	-2.9710160257915763e-11	1.0
./model.xml	obj	R_AMPTASEGS	0.0	optimal	-8.913048077374691e-12	-8.913048077374691e-12	1.0
./model.xml	obj	R_AMPTASEHG	0.0	optimal	-1.4855080128957814e-11	-1.4855080128957814e-11	1.0
./model.xml	obj	R_AMPTASEHH	1.637333121014942	optimal	1.6373331210146727	1.6373331210146727	1.0
./model.xml	obj	R_AMPTASEPG	0.0	optimal	-2.1620943454956974e-13	-2.1620943454956974e-13	1.0
./model.xml	obj	R_ANHGMtex	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_ANHMK	0.0	optimal	-3.0029088131884694e-14	-3.0029088131884694e-14	1.0
./model.xml	obj	R_ANPRT	0.0	optimal	-6.202729679700773e-14	-6.202729679700773e-14	1.0
./model.xml	obj	R_ANS	0.0	optimal	-6.202729679700773e-14	-6.202729679700773e-14	1.0
./model.xml	obj	R_AP4AH	0.0	optimal	-1.3513089659348108e-13	-1.3513089659348108e-13	1.0
./model.xml	obj	R_AP4AS	0.0	optimal	-1.3513089659348108e-13	-1.3513089659348108e-13	1.0
./model.xml	obj	R_APCPT	-0.01990972741043238	optimal	-0.019909727410436243	0.0	1.0
./model.xml	obj	R_APNPT	0.01990972741043238	optimal	0.0	0.019909727410633148	1.0
./model.xml	obj	R_APRAUR	0.01541621254349183	optimal	0.015416212543491827	0.015416212543491827	1.0
./model.xml	obj	R_APRTO2	0.0	optimal	-2.1620943454956974e-13	-2.1620943454956974e-13	1.0
./model.xml	obj	R_APSR	0.0	optimal	-1.3513089659348108e-13	-1.3513089659348108e-13	1.0
./model.xml	obj	R_APTNAT	0.0	optimal	-1.3513089659348108e-13	-1.3513089659348108e-13	1.0
./model.xml	obj	R_ARBT6Pt	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_ARBTpts	0.0	optimal	-6.306108507695776e-13	-6.306108507695776e-13	1.0
./model.xml	obj	R_ARBabcpp	0.0	optimal	-2.7026179318696216e-13	-2.7026179318696216e-13	1.0
./model.xml	obj	R_ARBt3ipp	0.0	optimal	-2.1620943454956971e-13	-2.1620943454956971e-13	1.0
./model.xml	obj	R_ARGDr	0.0	optimal	0.0	10.529653387693543	1.0
./model.xml	obj	R_ARGN	7.640876376236749	optimal	0.0	989.7758019267612	1.0
./model.xml	obj	R_ARGORNt7pp	0.0	optimal	0.0	0.0	1.0
./model.xml	obj	R_ARGR	0.0	optimal	0.0	1000.0	1.0
./model.xml	obj	R_ARGSL	0.0	optimal	-1.4210854715202e-13	-1.4210854715202e-13	1.0
./model.xml	obj	R_ARGSS	0.0	optimal	-1.4210854715202e-13	-1.4210854715202e-13	1.0
./model.xml	obj	R_ARGabc	0.0	optimal	-3.410605131648481e-13	-3.410605131648481e-13	1.0
./model.xml	obj	R_ARGabcpp	0.0	optimal	-2.8421709430404e-13	-2.8421709430404e-13	1.0
