model	objective	reaction	status	value
./model.xml	obj	R_ACODA	optimal	38.31703840606475
./model.xml	obj	R_ACONT	optimal	38.31703840606472
./model.xml	obj	R_ACOTA	optimal	38.31703840606474
./model.xml	obj	R_ACP1_FMN	optimal	38.31703840606478
./model.xml	obj	R_ACPS	optimal	38.31703840606466
./model.xml	obj	R_ACS2	optimal	38.31703840606475
./model.xml	obj	R_ACSPHAC100	optimal	38.31703840606464
./model.xml	obj	R_ACSPHAC101	optimal	38.31703840606474
./model.xml	obj	R_ACSPHAC120	optimal	38.31703840606476
./model.xml	obj	R_ACSPHAC121	optimal	38.317038406064725
./model.xml	obj	R_ACSPHAC121d6	optimal	38.31703840606469
./model.xml	obj	R_ACSPHAC140	optimal	38.317038406064654
./model.xml	obj	R_ACSPHAC141d5	optimal	38.31703840607652
./model.xml	obj	R_ACSPHAC142	optimal	38.31703840606472
./model.xml	obj	R_ACSPHAC160	optimal	38.317038406064704
./model.xml	obj	R_ACSPHAC50	optimal	38.31703840606478
./model.xml	obj	R_ACSPHAC60	optimal	38.31703840606472
./model.xml	obj	R_ACSPHAC70	optimal	38.317038406064725
./model.xml	obj	R_ACSPHAC80	optimal	38.3170384060647
./model.xml	obj	R_ACSPHAC90	optimal	38.31703840606479
./model.xml	obj	R_ACSPHACP100	optimal	38.31703840606463
./model.xml	obj	R_ACSPHACP40	optimal	38.317038406064846
./model.xml	obj	R_ACSPHACP50	optimal	38.31703840606478
./model.xml	obj	R_ACSPHACP60	optimal	38.31703840606474
./model.xml	obj	R_ACSPHACP70	optimal	38.31703840606466
./model.xml	obj	R_ACSPHACP80	optimal	38.31703840606478
./model.xml	obj	R_ACSPHACP90	optimal	38.3170384060647
./model.xml	obj	R_ACSPHACT40	optimal	38.31703840606474
./model.xml	obj	R_ACSPHACT60	optimal	38.317038406064796
./model.xml	obj	R_ACTD	optimal	38.31703840606473
./model.xml	obj	R_ACTD2	optimal	38.31703840606464
./model.xml	obj	R_ACTD_1	optimal	38.31703840606472
./model.xml	obj	R_ACTNabc	optimal	38.31703840606472
./model.xml	obj	R_ACTNabc1	optimal	38.31703840606476
./model.xml	obj	R_ACYP_2	optimal	38.31703840606472
./model.xml	obj	R_ACYSBMNt	optimal	38.31703840606467
./model.xml	obj	R_ACt2rpp	optimal	38.31703840606477
./model.xml	obj	R_ACt4pp	optimal	38.31703840606474
./model.xml	obj	R_ACtex	optimal	38.317038406064725
./model.xml	obj	R_ADCL	optimal	38.317038406064725
./model.xml	obj	R_ADCS	optimal	38.31703840606467
./model.xml	obj	R_ADK1	optimal	38.317038406064654
./model.xml	obj	R_ADK2	optimal	38.31703840606479
./model.xml	obj	R_ADKd	optimal	38.31703840606466
./model.xml	obj	R_ADNCYC	optimal	38.31703840606486
./model.xml	obj	R_ADNUC	optimal	38.31703840606477
./model.xml	obj	R_ADPGLC	optimal	38.31703840606527
./model.xml	obj	R_ADPRDP_1	optimal	38.31703840606473
./model.xml	obj	R_ADPT	optimal	4.01495303275449e-15
./model.xml	obj	R_ADSK	optimal	38.31703840606527
./model.xml	obj	R_ADSL1r	optimal	3.398535902705754e-12
./model.xml	obj	R_ADSL2r	optimal	38.31703840606474
./model.xml	obj	R_ADSS	optimal	-9.818351945301762e-13
./model.xml	obj	R_AGDC	optimal	38.317038406064775
./model.xml	obj	R_AGM3PApp	optimal	38.31703840606474
./model.xml	obj	R_AGM4PCPpp	optimal	38.31703840606475
./model.xml	obj	R_AGPR	optimal	38.31703840607087
./model.xml	obj	R_AHCYSNS	optimal	38.317017127882906
./model.xml	obj	R_AHCi	optimal	38.31703840606465
./model.xml	obj	R_AHGDx	optimal	38.317038406064654
./model.xml	obj	R_AHMMPS_1	optimal	38.31703840606474
./model.xml	obj	R_AHSERL2	optimal	38.31703840606473
./model.xml	obj	R_AI2abcpp	optimal	38.317038406064654
./model.xml	obj	R_AI2tpp	optimal	38.31703840606473
./model.xml	obj	R_AICART	optimal	38.31703840606472
./model.xml	obj	R_AIRCr	optimal	38.31703840606476
./model.xml	obj	R_AKGDa	optimal	38.317038406064725
./model.xml	obj	R_AKGDb	optimal	38.31703840606472
./model.xml	obj	R_ALAALAD	optimal	38.31703840606476
./model.xml	obj	R_ALAALAabcpp	optimal	38.31703840606482
./model.xml	obj	R_ALAALAr	optimal	0.0
./model.xml	obj	R_ALAGLNtr	optimal	38.31703840613318
./model.xml	obj	R_ALAGLUabcpp	optimal	38.317038406064725
./model.xml	obj	R_ALAGLYtr	optimal	38.31703840606474
./model.xml	obj	R_ALAHISabcpp	optimal	38.31703840635562
./model.xml	obj	R_ALAHIStex	optimal	38.31703840606473
./model.xml	obj	R_ALAHIStr	optimal	38.31703840606465
./model.xml	obj	R_ALALEUabcpp	optimal	38.3170384060647
./model.xml	obj	R_ALALEUt	optimal	38.317038406064725
./model.xml	obj	R_ALALEUtex	optimal	38.31703840606479
./model.xml	obj	R_ALAR	optimal	38.31703840606475
./model.xml	obj	R_ALATA_D	optimal	38.31703840606464
./model.xml	obj	R_ALATA_L	optimal	38.31703840606527
./model.xml	obj	R_ALATHRabcpp	optimal	38.31703840606472
./model.xml	obj	R_ALATHRtex	optimal	38.31703840606464
./model.xml	obj	R_ALATHRtr	optimal	38.317038406064846
./model.xml	obj	R_ALATRPabcpp	optimal	38.31703840606466
./model.xml	obj	R_ALATRPtex	optimal	38.31703840606474
./model.xml	obj	R_ALAabc	optimal	38.317038406064725
./model.xml	obj	R_ALAabcpp	optimal	38.31703840606465
./model.xml	obj	R_ALAt2r	optimal	38.31703840606463
./model.xml	obj	R_ALAt4	optimal	38.31703840606474
./model.xml	obj	R_ALAtpp	optimal	38.31703840606455
./model.xml	obj	R_ALCD19	optimal	38.317038406064775
./model.xml	obj	R_ALCD19y	optimal	38.31703840606476
./model.xml	obj	R_ALCD22_L	optimal	38.31703840606473
./model.xml	obj	R_ALCD2ir	optimal	38.317038406355515
./model.xml	obj	R_ALCD2x	optimal	38.317038406064725
./model.xml	obj	R_ALCD2y	optimal	38.31703840606462
./model.xml	obj	R_ALDD1	optimal	38.317038406064725
./model.xml	obj	R_ALDD19xr	optimal	38.31703840606465
./model.xml	obj	R_ALDD20x	optimal	38.31703840606464
./model.xml	obj	R_ALDD20y	optimal	38.31703840622977
./model.xml	obj	R_ALDD2x	optimal	38.31703840606473
./model.xml	obj	R_ALDD2y	optimal	38.31703840606472
./model.xml	obj	R_ALDD3y	optimal	38.31703840606619
./model.xml	obj	R_ALKP	optimal	38.31703840606472
./model.xml	obj	R_ALLTAMH	optimal	38.31703840606473
./model.xml	obj	R_ALPHNH	optimal	38.31703840603816
./model.xml	obj	R_ALR2	optimal	38.317038406064604
./model.xml	obj	R_ALR4x	optimal	38.317038406064654
./model.xml	obj	R_AMALT1	optimal	38.3170384060647
./model.xml	obj	R_AMALT2	optimal	38.317038406064725
./model.xml	obj	R_AMALT3	optimal	38.31703840606476
./model.xml	obj	R_AMALT4	optimal	38.31703840606479
./model.xml	obj	R_AMMQT8	optimal	38.317038406064704
./model.xml	obj	R_AMMQT8_2	optimal	38.317038406064725
./model.xml	obj	R_AMPEP1	optimal	38.31703840606473
./model.xml	obj	R_AMPEP10	optimal	38.31703840606479
./model.xml	obj	R_AMPEP11	optimal	38.31703840606473
./model.xml	obj	R_AMPEP12	optimal	38.31703840606472
./model.xml	obj	R_AMPEP13	optimal	38.31703840606472
./model.xml	obj	R_AMPEP14	optimal	38.31703840606473
./model.xml	obj	R_AMPEP15	optimal	38.31703840606479
./model.xml	obj	R_AMPEP16	optimal	38.31703840604853
./model.xml	obj	R_AMPEP17	optimal	38.31703840606474
./model.xml	obj	R_AMPEP18	optimal	38.31703840606466
./model.xml	obj	R_AMPEP2	optimal	38.31703840606466
./model.xml	obj	R_AMPEP3	optimal	38.31703840606474
./model.xml	obj	R_AMPEP4	optimal	38.31703840606471
./model.xml	obj	R_AMPEP5	optimal	38.31703840606483
./model.xml	obj	R_AMPEP6	optimal	38.31703840606619
./model.xml	obj	R_AMPEP7	optimal	38.31703840606474
./model.xml	obj	R_AMPEP8	optimal	38.317038406064725
./model.xml	obj	R_AMPEP9	optimal	38.31703840606472
./model.xml	obj	R_AMPMS2	optimal	38.31703840606471
./model.xml	obj	R_AMPN	optimal	38.317038406064626
./model.xml	obj	R_AMPTASEAH	optimal	38.317038406064654
./model.xml	obj	R_AMPTASEAL	optimal	38.31703840606472
./model.xml	obj	R_AMPTASEAT	optimal	38.31703840606476
./model.xml	obj	R_AMPTASEATRP	optimal	38.31703840606472
./model.xml	obj	R_AMPTASECG	optimal	38.31703840606472
./model.xml	obj	R_AMPTASEGGLN	optimal	38.31703840604853
./model.xml	obj	R_AMPTASEGGLU	optimal	38.31703840607652
./model.xml	obj	R_AMPTASEGM	optimal	38.31703840606619
./model.xml	obj	R_AMPTASEGS	optimal	38.31703840606465
./model.xml	obj	R_AMPTASEHG	optimal	38.317038406064725
./model.xml	obj	R_AMPTASEHH	optimal	38.288837226794726
./model.xml	obj	R_AMPTASEPG	optimal	38.3170384060647
./model.xml	obj	R_ANHGMtex	optimal	38.31703840606474
./model.xml	obj	R_ANPRT	optimal	38.31703840606478
./model.xml	obj	R_ANS	optimal	38.31703840606476
./model.xml	obj	R_AP4AH	optimal	38.31703840606471
./model.xml	obj	R_AP4AS	optimal	38.31703840605055
./model.xml	obj	R_APCPT	optimal	38.31703840606466
./model.xml	obj	R_APNPT	optimal	38.31703840606466
./model.xml	obj	R_APRAUR	optimal	38.317038406064626
./model.xml	obj	R_APRTO2	optimal	38.317038406065684
./model.xml	obj	R_APSR	optimal	38.31703840606473
./model.xml	obj	R_APTNAT	optimal	38.31703840606477
./model.xml	obj	R_ARBT6Pt	optimal	38.31703840603816
./model.xml	obj	R_ARBTpts	optimal	38.31703840606475
./model.xml	obj	R_ARGDr	optimal	34.11778013823533
./model.xml	obj	R_ARGN_1	optimal	38.31703840606463
./model.xml	obj	R_ARGORNt7pp	optimal	38.31703840606475
./model.xml	obj	R_ARGR	optimal	38.317038406355515
./model.xml	obj	R_ARGSL	optimal	38.31703840606475
./model.xml	obj	R_ARGSS	optimal	38.31703840606463
./model.xml	obj	R_ARGabc	optimal	38.3170384060646
./model.xml	obj	R_ARGabcpp	optimal	38.31703840606473
./model.xml	obj	R_ARGt5r	optimal	33.962991362049415
./model.xml	obj	R_ARGtex	optimal	38.317038406064675
./model.xml	obj	R_ARUH	optimal	38.31703840606479
./model.xml	obj	R_ASAD	optimal	2.1512295191925512e-13
./model.xml	obj	R_ASNN	optimal	38.3170384060647
./model.xml	obj	R_ASNS1	optimal	38.317038406064725
./model.xml	obj	R_ASNabc	optimal	38.263257238760744
./model.xml	obj	R_ASO3t4pp	optimal	38.31703840606463
./model.xml	obj	R_ASO3tex	optimal	38.31703840606476
./model.xml	obj	R_ASO3tex_1	optimal	38.31703840606466
./model.xml	obj	R_ASO4rt2rpp	optimal	38.31703840606472
./model.xml	obj	R_ASO4t4pp	optimal	38.31703840604853
./model.xml	obj	R_ASP3H	optimal	38.31703840606476
./model.xml	obj	R_ASPCT	optimal	38.31703840606466
./model.xml	obj	R_ASPK	optimal	9.039060064071462e-15
./model.xml	obj	R_ASPO5	optimal	38.31703840606469
./model.xml	obj	R_ASPO6	optimal	38.3163598138984
./model.xml	obj	R_ASPT	optimal	38.317038406064775
./model.xml	obj	R_ASPTA	optimal	38.15459393046221
./model.xml	obj	R_ASPabc	optimal	38.31703840606474
./model.xml	obj	R_ASPabcpp	optimal	38.31703840606473
./model.xml	obj	R_ASPt2_3pp	optimal	38.31703840606473
./model.xml	obj	R_ASPt2r	optimal	38.31703840606472
./model.xml	obj	R_ATAH_1	optimal	38.31703840606465
./model.xml	obj	R_ATHRDHr	optimal	38.317038406064846
./model.xml	obj	R_ATPHs	optimal	38.317038406064675
./model.xml	obj	R_ATPM	optimal	38.31703840606472
./model.xml	obj	R_ATPPRT	optimal	38.317038406064704
./model.xml	obj	R_ATPS4rpp	optimal	31.822417168526634
./model.xml	obj	R_BALAt2pp	optimal	38.31703840606474
./model.xml	obj	R_BALAt2r	optimal	38.31703840613318
./model.xml	obj	R_BALAtex	optimal	38.31703840606469
./model.xml	obj	R_BETALDHx	optimal	38.31703840606468
./model.xml	obj	R_BETALDHy	optimal	38.31703840606469
./model.xml	obj	R_BHBtpp	optimal	38.31703840606466
./model.xml	obj	R_BMNMSHS	optimal	38.31703840606474
./model.xml	obj	R_BMNt	optimal	38.31703840606415
./model.xml	obj	R_BPNT	optimal	38.31703840606464
./model.xml	obj	R_BPNT2	optimal	38.31703840606479
./model.xml	obj	R_BTDD_RR	optimal	38.317038406064654
./model.xml	obj	R_BTS2	optimal	38.24852915135632
./model.xml	obj	R_BTS3r	optimal	38.24852915135632
./model.xml	obj	R_BUTCT	optimal	38.31703840606472
./model.xml	obj	R_BUTt2rpp	optimal	38.31703840606473
./model.xml	obj	R_BUTt4pp	optimal	38.317038406064725
./model.xml	obj	R_BUTtex	optimal	38.317038406064746
./model.xml	obj	R_CAT	optimal	38.31703840606459
./model.xml	obj	R_CATpp	optimal	38.31703840606476
./model.xml	obj	R_CAt6	optimal	-1.1287198516463075e-14
./model.xml	obj	R_CBMKr	optimal	34.117780138235496
./model.xml	obj	R_CBMKr2	optimal	38.317038406064654
./model.xml	obj	R_CBPS	optimal	38.31703840606475
./model.xml	obj	R_CD2abc1	optimal	38.317038406064654
./model.xml	obj	R_CD2abcpp	optimal	38.31703840606469
./model.xml	obj	R_CD2t3pp	optimal	38.31703840606466
./model.xml	obj	R_CD2t4pp	optimal	38.317038406064725
./model.xml	obj	R_CD2tex	optimal	38.31703840606483
./model.xml	obj	R_CD2tpp	optimal	38.31703840607652
./model.xml	obj	R_CDAPPA140	optimal	38.31703840606467
./model.xml	obj	R_CDAPPA160	optimal	38.31703840606474
./model.xml	obj	R_CDAPPA160190	optimal	38.31703840606473
./model.xml	obj	R_CDAPPA161	optimal	38.31703840606476
./model.xml	obj	R_CDAPPA180	optimal	38.31703840606464
./model.xml	obj	R_CDAPPA181	optimal	38.317038406064626
./model.xml	obj	R_CDAPPA190	optimal	38.31703840606474
./model.xml	obj	R_CDPMEK	optimal	-8.082156943350247e-15
./model.xml	obj	R_CGLYabcpp	optimal	38.31703840606527
./model.xml	obj	R_CHLabc	optimal	38.31703840606471
./model.xml	obj	R_CHLabc_rev	optimal	38.3170384060647
./model.xml	obj	R_CHLabcpp	optimal	38.317038406229166
./model.xml	obj	R_CHLt2	optimal	38.31703840606466
./model.xml	obj	R_CHLt2pp	optimal	38.317038406064725
./model.xml	obj	R_CHLt3pp	optimal	38.31703840606477
./model.xml	obj	R_CHOLD	optimal	38.31703840606464
./model.xml	obj	R_CHORM	optimal	38.31703840606479
./model.xml	obj	R_CHORS	optimal	0.0
./model.xml	obj	R_CIGAMS	optimal	38.317038406064746
./model.xml	obj	R_CMCBTFL	optimal	38.317038406064626
./model.xml	obj	R_CMCBTFU	optimal	38.31703840606464
./model.xml	obj	R_CMCBTFtex	optimal	38.31703840606466
./model.xml	obj	R_CMCBTFtpp	optimal	38.31703840606464
./model.xml	obj	R_CMCMSAD	optimal	38.31703840606477
./model.xml	obj	R_CMHMI	optimal	38.31703840606459
./model.xml	obj	R_CO2t	optimal	38.31703840606464
./model.xml	obj	R_CO2tex	optimal	38.31703840635562
./model.xml	obj	R_CO2tpp	optimal	38.31703840606619
./model.xml	obj	R_COBALT2abcpp	optimal	38.31703840606472
./model.xml	obj	R_COBALT2t3pp	optimal	38.31703840607758
./model.xml	obj	R_COBALTt4pp	optimal	38.31703840606466
./model.xml	obj	R_COBALTt5	optimal	38.316978827212274
./model.xml	obj	R_COabc	optimal	38.317038406064725
./model.xml	obj	R_CPPPGO	optimal	38.31703840606474
./model.xml	obj	R_CPPPGO2	optimal	38.31703840606473
./model.xml	obj	R_CRESOLtex	optimal	38.31703840606471
./model.xml	obj	R_CRO4abcpp	optimal	38.31703840606473
./model.xml	obj	R_CRO4t3pp	optimal	38.3170384060647
./model.xml	obj	R_CS	optimal	38.31703840606462
./model.xml	obj	R_CSND	optimal	38.317038406064725
./model.xml	obj	R_CTECOAI6	optimal	38.31703840606478
./model.xml	obj	R_CTECOAI7	optimal	38.31703840606471
./model.xml	obj	R_CTECOAI8	optimal	38.317038406064725
./model.xml	obj	R_CTPS1	optimal	38.22163742476863
./model.xml	obj	R_CTPS2	optimal	38.317038406065684
./model.xml	obj	R_CU1Opp	optimal	38.31703840606466
./model.xml	obj	R_CU2abcpp	optimal	38.31703840606527
./model.xml	obj	R_CUabcpp	optimal	38.31703840606466
./model.xml	obj	R_CUtex	optimal	38.317038406065684
./model.xml	obj	R_CYANST	optimal	38.317038406064626
./model.xml	obj	R_CYANt2pp	optimal	38.31703840606466
./model.xml	obj	R_CYANtex	optimal	38.31703840606459
./model.xml	obj	R_CYO1b	optimal	38.31703840606415
./model.xml	obj	R_CYSS	optimal	38.31703840606466
./model.xml	obj	R_CYSTL	optimal	38.31703840606474
./model.xml	obj	R_CYSabc	optimal	38.31703840606477
./model.xml	obj	R_CYSabc2pp	optimal	38.31703840606473
./model.xml	obj	R_CYSabcpp	optimal	38.31703840606446
./model.xml	obj	R_CYTBD	optimal	38.317038406064746
./model.xml	obj	R_CYTBD2	optimal	38.31703840606473
./model.xml	obj	R_CYTBD2pp	optimal	30.542566845414033
./model.xml	obj	R_CYTB_B2	optimal	38.31703840606473
./model.xml	obj	R_CYTDH	optimal	38.317038406064725
./model.xml	obj	R_CYTK1	optimal	35.86175924537082
./model.xml	obj	R_CYTK2	optimal	38.31703840607758
./model.xml	obj	R_Clt	optimal	9.872127178469533e-15
./model.xml	obj	R_Cobalt2abcppI	optimal	38.317038406064725
./model.xml	obj	R_Cuabc	optimal	38.316932802675666
./model.xml	obj	R_Cut1	optimal	38.3170384060647
./model.xml	obj	R_DAAD	optimal	38.31703840606473
./model.xml	obj	R_DAAD2	optimal	38.31703840606464
./model.xml	obj	R_DAAD4	optimal	38.31703840606471
./model.xml	obj	R_DAAD5	optimal	38.31703840606463
./model.xml	obj	R_DAAD7	optimal	38.31703840606469
./model.xml	obj	R_DAAD8	optimal	38.317038406064654
./model.xml	obj	R_DABAAT2	optimal	38.31703840606473
./model.xml	obj	R_DACL	optimal	38.31693876053822
./model.xml	obj	R_DAGK161	optimal	38.31703840606475
./model.xml	obj	R_DAGLIPA160ex	optimal	38.31703840606476
./model.xml	obj	R_DAGLIPA180ex	optimal	38.31703840606463
./model.xml	obj	R_DAGLIPA181d9ex	optimal	38.31703840606473
./model.xml	obj	R_DAGLIPA182d9d12ex	optimal	38.317038406064775
./model.xml	obj	R_DALAt2r	optimal	38.31703840606464
./model.xml	obj	R_DALAtex	optimal	38.31703840606526
./model.xml	obj	R_DAPADHL	optimal	38.31703840606479
./model.xml	obj	R_DAPAL	optimal	38.31703840606472
./model.xml	obj	R_DAPAT	optimal	38.31703840606469
./model.xml	obj	R_DAPDC	optimal	38.31703840606473
./model.xml	obj	R_DAPE	optimal	-7.77250030521937e-15
./model.xml	obj	R_DARBt2rpp	optimal	38.31703840606469
./model.xml	obj	R_DARBt3ipp	optimal	38.31703840622977
./model.xml	obj	R_DASYN140	optimal	38.317038406064675
./model.xml	obj	R_DASYN160	optimal	38.31703840606474
./model.xml	obj	R_DASYN160190	optimal	38.31703840606469
./model.xml	obj	R_DASYN161	optimal	38.31703840606463
./model.xml	obj	R_DASYN180	optimal	38.31703840606471
./model.xml	obj	R_DASYN181	optimal	38.31703840606472
./model.xml	obj	R_DASYN190190	optimal	38.317038406064725
./model.xml	obj	R_DB4PS	optimal	38.31703840606483
./model.xml	obj	R_DCAtex	optimal	38.31703840606479
./model.xml	obj	R_DCPDPS	optimal	38.317038406065684
./model.xml	obj	R_DCTPD	optimal	38.317038406064704
./model.xml	obj	R_DCTPD2	optimal	38.31703840606479
./model.xml	obj	R_DDPA	optimal	38.31703840606476
./model.xml	obj	R_DGK1	optimal	38.31703840606474
./model.xml	obj	R_DGNSK_1	optimal	38.31703840606469
./model.xml	obj	R_DHACOAH	optimal	38.317038406064626
./model.xml	obj	R_DHAD1	optimal	38.25411305001018
./model.xml	obj	R_DHAD2	optimal	38.31703840606477
./model.xml	obj	R_DHAK	optimal	38.31703840635562
./model.xml	obj	R_DHAPT	optimal	38.31703840606474
./model.xml	obj	R_DHCINDO	optimal	38.31703840606473
./model.xml	obj	R_DHDPRy	optimal	0.0
./model.xml	obj	R_DHDPS	optimal	0.0
./model.xml	obj	R_DHEDAA	optimal	38.31703840606473
./model.xml	obj	R_DHFR	optimal	-2.565227469918766e-14
./model.xml	obj	R_DHFS	optimal	-1.5629845151113976e-14
./model.xml	obj	R_DHNAOT	optimal	0.0
./model.xml	obj	R_DHNPA2r	optimal	38.317038406064654
./model.xml	obj	R_DHNPA_1	optimal	38.31703840606472
./model.xml	obj	R_DHORD2	optimal	38.317038406064725
./model.xml	obj	R_DHORDi	optimal	38.31703840606464
./model.xml	obj	R_DHORTS	optimal	38.31703840606479
./model.xml	obj	R_DHPACCOAHIT	optimal	38.317038406064746
./model.xml	obj	R_DHPDO	optimal	38.31703840606474
./model.xml	obj	R_DHPPDA	optimal	38.31703840606472
./model.xml	obj	R_DHPPDA2	optimal	38.31703840606473
./model.xml	obj	R_DHPS2	optimal	38.317038406064725
./model.xml	obj	R_DHPTDCs2	optimal	38.31703840606466
./model.xml	obj	R_DHPt	optimal	38.3170384060647
./model.xml	obj	R_DHQS	optimal	38.31703840606476
./model.xml	obj	R_DHQTi	optimal	38.317038406064675
./model.xml	obj	R_DIPEPabc1	optimal	38.31703840606475
./model.xml	obj	R_DIPEPabc10	optimal	38.3170384060647
./model.xml	obj	R_DIPEPabc12	optimal	38.31703840606477
./model.xml	obj	R_DIPEPabc13	optimal	38.31703840606469
./model.xml	obj	R_DIPEPabc14	optimal	38.317038406064675
./model.xml	obj	R_DIPEPabc15	optimal	38.31703840606474
./model.xml	obj	R_DIPEPabc3	optimal	38.31703840606472
./model.xml	obj	R_DIPEPabc8	optimal	38.31703840606477
./model.xml	obj	R_DLYSAD	optimal	38.31703840606472
./model.xml	obj	R_DLYSPYRAT	optimal	38.31703840606476
./model.xml	obj	R_DMALRED	optimal	38.31703840606466
./model.xml	obj	R_DMATT	optimal	-1.7044313042936284e-14
./model.xml	obj	R_DMGDH2	optimal	38.31703840606473
./model.xml	obj	R_DMPPS	optimal	38.31703840606477
./model.xml	obj	R_DNADDP	optimal	38.317038406064746
./model.xml	obj	R_DNMPPA	optimal	0.0
./model.xml	obj	R_DNTPPA	optimal	-1.5645305594127645e-14
./model.xml	obj	R_DPCOAK	optimal	0.0
./model.xml	obj	R_DPPS	optimal	38.3170384060647
